destination,DFE,_beta_log_dur
309,-.9970894670493854,-2.1922336
310,-1.039132448493059,-2.1922336
311,-2.904031282277052,-2.1922336
312,-.0975821315845903,-2.1922336
313,-2.267082776623884,-2.1922336
314,-.0186796690713497,-2.1922336
315,-.0414422366478568,-2.1922336
316,-.2135786481347501,-2.1922336
317,.4252106270195702,-2.1922336
318,-.9992298464030098,-2.1922336
319,-1.613786657464741,-2.1922336
320,.5937107849720956,-2.1922336
321,.0731482474384386,-2.1922336
322,-.4103582406106083,-2.1922336
323,-1.389839313270135,-2.1922336
324,-2.954821732057705,-2.1922336
325,-.8151689568644389,-2.1922336
326,-1.402111262842298,-2.1922336
327,-.4603052182286251,-2.1922336
328,-.838655593441761,-2.1922336
329,-4.166276292973295,-2.1922336
330,.0997208736969547,-2.1922336
331,-.0764541042966155,-2.1922336
332,-3.967487317963021,-2.1922336
333,-.7794306747965323,-2.1922336
334,1.53057824219646,-2.1922336
335,-.6219725649004791,-2.1922336
336,-.2943649027655431,-2.1922336
337,-2.188741402909733,-2.1922336
338,-.2727129848427646,-2.1922336
339,-.6478040602602024,-2.1922336
340,-3.417268981510759,-2.1922336
341,.3366003767547524,-2.1922336
342,.7278599915644549,-2.1922336
343,-1.469120676909272,-2.1922336
344,-1.293909600836542,-2.1922336
345,-.5444693179945402,-2.1922336
346,-1.636337590074411,-2.1922336
347,-1.156643000772917,-2.1922336
348,-.5637754019170116,-2.1922336
349,-1.192611552916578,-2.1922336
350,.9809136325525222,-2.1922336
351,-.5978377212853795,-2.1922336
353,-.4319907647031696,-2.1922336
354,-3.198385346171616,-2.1922336
355,-.8066651294882589,-2.1922336
357,-2.065853602273442,-2.1922336
358,-.7936633593555446,-2.1922336
359,.0908827318123124,-2.1922336
360,-.0338477873170341,-2.1922336
361,-2.039378826721994,-2.1922336
362,-1.014257422795203,-2.1922336
363,-.370381870066304,-2.1922336
364,-1.341205023088054,-2.1922336
365,-1.178526058946555,-2.1922336
366,-1.036947778173547,-2.1922336
367,-2.541413451444485,-2.1922336
368,.3882405818164212,-2.1922336
369,.4541453763680399,-2.1922336
370,-5.209992985589221,-2.1922336
371,.2950264345600335,-2.1922336
372,-1.352210134182238,-2.1922336
373,-1.971229385542744,-2.1922336
374,.6239553601036254,-2.1922336
375,-2.727931869532944,-2.1922336
376,-.7935143334636855,-2.1922336
377,-2.209601010923806,-2.1922336
378,-.3455485965061225,-2.1922336
379,-.0387410905869157,-2.1922336
380,-.6942222603542352,-2.1922336
381,-1.050167950537865,-2.1922336
382,-3.041270100888535,-2.1922336
383,-1.43119694476657,-2.1922336
384,-.2262595373985183,-2.1922336
385,-.7471348486621626,-2.1922336
386,.3482316219168571,-2.1922336
387,-.5296195395795793,-2.1922336
388,-3.375017331592727,-2.1922336
389,-.098339926332391,-2.1922336
390,-1.80862504789156,-2.1922336
391,.1854624828223992,-2.1922336
392,-.2870987953206524,-2.1922336
393,.0123302291934947,-2.1922336
394,-.739691412967979,-2.1922336
395,-.011154725988841,-2.1922336
396,.582683785778685,-2.1922336
397,.7654352204167225,-2.1922336
398,.1735570339944222,-2.1922336
399,-1.122433254357078,-2.1922336
401,-.9864340596823888,-2.1922336
