destination,DFE_traffic
294,.8430444906154453
295,-1.025387750108007
296,-1.299067662762536
297,-.7338138672474387
298,-.2446428789637345
299,-.2963831994090762
300,-4.26761890999451
301,.6257918622209636
303,-2.558016956128676
305,-.3723485340474419
306,-2.594358276656292
307,-1.915676313001237
308,-1.693501673471126
309,-.7727541061016825
310,-.9714688537245634
311,-2.826258002731607
312,.0298989928355753
313,-2.057138212639955
314,.0427680286060137
315,.0804928529684802
316,.0541217743578699
317,.6876647270212632
318,-.8941235441420291
319,-1.579470492897483
320,.6290301892557391
321,.2830786271884175
322,-.5321651440862885
323,-1.269408466852824
324,-3.079841167699394
325,-.6224407913051681
326,-1.268835036943887
327,-.323652756750635
328,-.5700000534706432
329,-4.094928913520855
330,.2919696996848411
331,.0694809542807953
332,-3.711645849978104
333,-.6602703034859628
334,1.78602659738147
335,-.7279159626755611
336,-.1326705221777045
337,-2.294450601667158
338,-.1896459293378227
339,-.5556306260940258
340,-3.213815045677569
341,.5737586838155402
342,.9744665627510131
343,-1.352475609288025
344,-1.277401121676324
345,-.4711178117693183
346,-1.583429870893119
347,-1.235840860900068
348,-.4265978600372501
349,-1.013573769647031
350,1.155900199903028
351,-.5289204119995995
353,-.29030224824832
354,-3.183700279275674
355,-.930995402938434
357,-2.014990279065428
358,-.6282812995381074
359,.3380290672971389
360,.0704284326537183
361,-1.798371791413796
362,-.8678337268061291
363,-.4304816365449586
364,-1.307364616759631
365,-.9722970275769736
366,-.9337516726484451
367,-2.479908313250881
368,.5057397508419696
369,.6466135841241879
370,-4.983976547425656
371,.5165870729300029
372,-1.116148966143508
373,-1.734574463397499
374,.6830143840855548
375,-2.800502954396612
376,-.7481488897921402
377,-2.165610427625279
378,-.3057698333606648
379,.1931232004372364
380,-.6346792063142956
381,-.8208191877133173
382,-2.996766290490458
383,-1.53742386136504
384,-.0257905498198315
385,-.5346174564788971
386,.5153436604860362
387,-.5045553280515006
388,-3.482887658611916
389,-.0064240122664134
390,-1.702126235374421
391,.397815642505588
392,-.1341861818821444
393,-.0241039839477923
394,-.6594646949281375
395,.108948507084527
396,.7820941883163253
397,.9596444253316211
398,.4054795365330929
399,-1.069524366073182
401,-.9313687735441464
403,-.3795749432592049
404,.8464029145684449
405,-1.216116376231617
406,.3646457820992492
407,-1.171949710333831
408,-2.272217553431207
409,-1.446056557505623
410,-1.745112568148334
411,-2.122939497611451
412,.5238989720054278
413,-1.540991194165593
414,-.2907294976773017
417,.4812934782230943
418,-.2975230781571718
419,-.6811478034638501
420,-3.814663950186577
421,-6.748739025757539
422,-1.356980389277997
424,-.1888025613643442
426,.3838847234311409
427,1.102285583614015
429,-.1130571050152317
430,-3.607443631016042
431,-.5421070554668707
432,-1.149652656498681
433,-.3141372811185218
434,.3111489020847562
435,-1.00771339003331
436,-.1463534881421953
437,-.9252729349514224
438,-.7991062822128071
439,-1.609013942972036
440,-3.132716552592512
442,-1.591451078852666
443,-1.719941709326495
444,-1.264524634579263
445,-1.90642959056857
446,-2.876660260014012
447,-2.385109869299542
448,-.4245056516564318
449,-1.247207684202154
450,-.7377126560881961
451,-2.132019232340644
452,-.3818635127520421
453,-.6072047503483294
454,-2.187834103986703
455,-.018808560439667
456,.9119762046081464
457,-2.069435413104086
458,-.2520319820173096
459,-.0160871011647701
460,-1.503053287083842
461,-2.305419902940208
463,-.0344479167702736
464,-1.172544201401218
466,-1.083428206994231
467,-1.078680853408565
468,.4819036131076038
469,-3.286033533730026
470,-.9267810062842986
471,-1.100962760199549
472,-1.355445766561173
473,-.2473589067928205
474,-1.889383817483998
475,-.6776403268240768
476,-1.89183174032622
478,-1.288123072329422
479,-1.392419733117823
480,-.5176262667614948
481,-1.369042373132795
482,-.9479314235333133
483,-.6436753988226398
484,-1.792679835998071
485,-2.104730953226422
486,-.069863942328322
487,.5633601535238092
488,-.2198599029095921
489,-.2605596570334062
490,-.2896840381311134
491,-3.654770210850253
492,.4059291303653215
493,-1.546879225202038
494,-1.657273815441274
495,-.5134113535034504
496,-1.705470848807556
497,-1.280765715283436
498,.6452361428122244
499,-2.168403428925646
500,.1437769260076855
501,-.3162010735059442
502,-1.965341391120859
503,-1.465701670771872
504,-.6149952595415079
505,-3.055405692708436
506,-1.192468021737501
507,-.5098179619300894
508,-1.441096644619439
509,-2.152250108543069
510,-.4403238666415952
511,.5093132992213278
512,-1.072225915354323
513,.6557792212413297
514,-1.874506122342067
515,-.8569078037057823
516,-.6509195999693324
517,.8520818033772709
518,-2.644532635739093
519,-2.420866296967678
520,-1.152669420813187
521,-1.987197131241964
522,.0604811561048187
523,-1.713308186011285
525,-2.369211477762346
526,-1.88872925752127
528,-2.329456374791235
529,1.09782630058978
530,-1.376616756314996
531,-.7472509716375331
532,-.024979020715961
533,-1.253816741834475
534,-2.416302032727248
535,1.138242913951028
536,-.7417124847349693
537,.3110308377202134
538,.1104260370447068
539,-.5253714202864281
540,-.2830784390299192
541,-.0784030474575901
542,-1.494038131089765
543,-.3311066949585844
544,-2.124411882407253
545,-3.153187376442157
546,-2.104271593370747
547,-1.248815920813466
548,.128113203835431
550,-6.77653223878769
551,-.5036213511608971
552,-1.153845989910278
553,-2.495364371174185
554,-2.151185162198881
555,-.9685830009788702
556,-2.788914162399203
557,-1.489673700090721
558,.2733093342980153
560,-.2041421809402428
561,-1.375214796962892
562,-.8670067324165407
563,.0110588775440206
564,-2.512563575703837
565,-.3628849620391654
566,-1.854087842749397
567,.2997103510987509
568,.163891555049193
569,.1020627142471533
570,-.7883063824388422
571,-2.62713214032156
572,-.3290482563517242
574,.277631755284183
575,.4230820729791696
576,-2.294748540767491
577,-.2396659726429795
578,-.7355327476969526
579,.1194444192810995
580,.4516135529214387
581,-.5399613679693498
582,-.157141919110297
583,-1.061716058763128
584,-.8652186321948051
586,-1.074042684680172
587,-1.852830329714889
589,-2.61611500004427
590,.2169385495269712
591,-.4836501972620377
592,-2.838991492096954
593,-.9586425015489259
594,-.1451606210936912
595,.4327124901298977
596,.7447419539259998
597,-1.46496103169243
598,-1.867666311874932
599,-1.280251281095221
600,.0801320094405696
601,1.435846502306416
602,-1.332485942767428
603,-.3803027069599471
604,.1272347164240796
605,-3.9352813143059
607,.8419413477927793
608,-.4022917785857995
609,-.0524265149831835
610,-1.909713199918021
612,-.3901421572656568
613,-.7852647875825741
614,-.6213511100994941
615,-.4815990359857215
616,.045606323251333
617,.0461021978194813
618,-1.7403877207065
619,-.1507580592109227
620,-1.268690852425073
621,-.3156337363507486
622,-1.062292362066508
623,-1.485680717620244
624,-.6267996489200061
625,-1.349242760669711
626,-.6811709204744434
627,.2361178794239801
630,-.940030809011935
631,-1.473037115901599
632,.4481481479592499
633,-2.252042413980682
634,-1.550825715178739
635,.3513215893347411
636,.0888091232104536
637,.1908973700266023
638,-.7268308195692409
639,-1.89092310365623
640,.0625726173495409
641,-.1162752260880531
642,-.566900934328722
643,-.5273734500456295
644,-.3123888500592582
645,-1.543574463547885
646,-2.557093750784564
647,-.7692656175226037
648,-2.682187111299263
649,.4167022036744017
651,-.1992377108013776
652,-.5927008118445743
653,-.5852384155101872
655,-1.305889948475693
656,-.1887393154286358
657,1.077055639703055
658,-2.214610521384761
659,.2579315382019306
660,-.4388983434875853
661,.2525193604986842
663,-2.484507105528666
664,-.0683885933222863
665,-1.250594688835291
666,-1.205149918362795
667,.1432535853351788
668,-1.136902790169839
669,-.6944648518949675
670,.2644288202760648
671,-.6491958942909793
673,-2.28017526660144
674,-.8343263078411582
675,-3.087928361146118
676,-1.363989172664493
677,-1.09905112583849
678,.87761247338586
679,.3569095065199399
680,-1.358887087277141
681,-5.394599664133921
682,.8669341304818053
683,-.7492796611272724
684,.9117466303198878
685,-.4366341607144045
686,-1.492816280418383
687,-.6492513716313464
688,-.9908230934223776
689,-.4974086327958389
690,-.1366536003949852
691,-.9500935497237104
692,-.5783169442196704
693,-2.468779704295601
694,-.9522374749203969
695,-1.005376478863596
696,-1.913797123128335
697,-1.698722453356908
701,1.353955125852552
702,-.9826599821417391
703,-.5047789861603287
704,-.611574251153624
705,-.7497783426464066
706,-1.655902730017909
707,-1.244032223379969
708,-1.347996298068709
709,-2.290806759154567
710,-2.304204837935959
711,-1.082020751348595
712,-1.324678617192337
713,-.8075220173413979
714,-2.429438728379126
715,-.8948928644702464
716,-2.187896116393706
717,.2096530140395654
718,.5810273591003449
719,-.3170444870502975
720,-.8532047090532859
722,.0027066610446985
724,-2.34051535427006
725,-1.342713683524966
726,-1.214108924561915
727,-1.131235559434254
728,-.0237400538598082
729,-2.255639299462131
730,-1.211724637929914
731,-1.457409381577462
732,-.605077092143622
733,-2.154814474158451
734,-.1860804756293468
736,.2723821695373551
737,-2.369492174467022
738,-2.328314575996824
739,-2.985429424272445
740,.431955790035593
741,-1.081936459485658
742,-.365764443171793
743,.0277442010594691
744,-.7389076242219631
746,-.1468506458733169
751,-1.135846100673576
752,-3.455234945892423
753,-.5445566495680372
755,-2.843268983944252
756,-5.468021868254577
757,-1.51945129807107
758,-.0381585439461776
760,-1.664839798834778
761,-.9601406040277785
762,-.551739916038787
763,-2.902389773066413
765,-.2291002658285872
766,-1.577254467233081
767,-1.87565447459539
769,-.5154002624603554
770,-.9206108109865708
771,-.4218984372186825
772,-2.438297374471933
773,-.1487680345394926
774,-.1950964661152727
775,-1.778434342840602
776,-3.1603080595653
777,-2.645566628803272
778,-3.113923995596677
779,-1.327962554398276
781,-1.328267162105377
783,-.0465990874560299
784,-1.789848950152209
785,.1839980219499221
786,-.8358146113880117
787,-.2923710239059493
788,-2.190673384301536
789,-3.664759296165507
790,-1.45325710965847
791,-2.285345416427452
792,-1.594240935397531
793,-1.353163271505427
794,-.9002884816065362
795,-.0135274850293497
796,-1.128522258014339
798,-1.821496510695888
800,-.1451281290482323
801,-2.703407184200346
802,-1.273969614932998
803,-1.171683241151962
805,-.7656961180447099
806,-3.117308430364941
807,-1.009312234228402
808,-.7174598888580854
809,-4.413016882985692
810,-1.589154502484699
811,-.2397469307640315
812,.004258654870599
813,-5.286808993459181
814,-1.026294923483876
815,-1.403005809222787
817,-4.006201932418199
819,-1.743453242951166
822,-2.236925974701528
824,-2.593241981685364
826,-.3021996854149272
827,-1.496809689298505
828,.3659095575168997
829,-.3726139805371685
830,-.3534419045785417
831,-3.45089950913089
832,-.895807520550632
833,-.8950070622548205
834,-.5821899291938041
835,-.8961558064504153
837,-.151498655003156
838,-.2987246112782229
840,-1.313502830197797
841,-1.494453002658866
842,-2.940652544322349
844,-2.44401754399427
845,-.7514208361992645
846,-.4012977495859754
847,-3.804377832431076
848,-1.576261232204204
849,.37873357229973
850,-2.244995014444002
851,-2.355326627792192
852,-1.278814678650214
854,-.3558103454078904
855,-2.604395556668099
857,-.4714113356462991
858,-4.148114758402039
859,-1.135761080422689
861,-.6299055349042707
862,-1.777264721207374
863,-1.452078441731697
864,-1.481577417761355
865,-1.518305345431622
866,-1.146680267531501
867,-1.673487555511767
868,.6839614817139593
869,-1.315049977624587
871,-.8192756362199765
873,-.424145318057555
874,-.9029731135569136
876,-1.849078604293705
877,-2.443453965248964
878,.5073221074702493
879,-.3197314649112575
880,-.0307615892007853
881,-1.338362755533793
882,-2.904328124233174
883,-1.717984957811794
884,-1.202104952186339
885,-1.276723372730331
886,.2578637350799727
887,-1.315398840946727
889,-2.668341702450065
891,.6033226701000459
893,-3.894318108420326
895,.3884203633141795
896,-.4794640168909872
897,-1.020142197833275
898,-1.860752855789233
899,-.4392006448429464
900,-.0850081060199356
901,-3.563994102059052
902,-.1639613956211237
904,-1.555921593859992
905,-1.000855631394245
906,-.9635497966312899
907,.3369485697397458
908,-.3715981556702765
909,-1.706219883433159
910,-3.759637838858625
911,-.9737266398757454
912,-.7803250058483915
913,-.0079855622029354
917,-.2968115355545082
918,-1.294433259270856
919,-4.5442298720724
920,-2.296359287682061
922,-1.51288049669267
923,-2.023472416646249
924,-1.898500863116293
925,-1.270035518414019
926,-.9771854848909528
927,-.5872960574370227
928,.1460809196242821
929,.2364568560667247
930,.1187683769837631
931,.0158058961146587
932,-2.012763569733826
935,-.8282141140053617
936,-1.118898452717083
937,.3269018729513459
938,-1.329365029237697
941,-2.175443555133292
942,-.5796461228568015
943,-3.30645346295362
944,-1.167906172249029
945,-1.919743310692557
948,-1.219136083933344
950,-1.101329221030281
951,-1.34079538359827
952,-1.848609501442662
953,-1.485775785929791
954,-.79347557840371
955,-1.676045797868021
957,-1.153936905258798
958,-2.468146654305576
960,-1.830912942235121
961,-.625563846866132
962,-.502110601977108
964,-1.565715002426256
965,-1.462668258525847
966,-.4045804383371677
967,-1.458597807463264
968,.0595470956161177
969,-.6528926110592971
970,-2.700527583068524
971,-.4550439906285775
973,-1.058780930726467
975,-2.019196844906404
976,-.8640920848632208
980,-.9160223922204815
981,-.3587685082832994
982,.4346238081557259
985,-2.381480722369608
988,-1.822177649544656
989,-.7414282620304561
990,-1.946416544149225
991,-2.913773985367798
992,-2.393640714848573
993,-1.665471954334623
996,-1.027416819903199
997,-1.643144570689402
999,-1.052964587297878
1000,-1.17261695508443
1001,.0925759334188222
1002,-1.56632334108657
1003,-.8434257801739222
1004,-1.97403528983928
1009,-.9127884825153711
1010,-2.181075054855921
1013,-3.852144363360744
1014,-1.592345201548569
1015,-.6404138204165858
1016,-1.392538482654118
1017,-3.344600731063702
1018,-.0072188285909215
1019,-2.704546333770141
1020,-.6924362934968699
1022,-.1320257477587659
1025,-1.451359250144562
1026,-.7895306043667281
1027,-1.893977977683303
1030,-4.058526528847437
1032,.5832747690615288
1033,-.1615851957883704
1034,-1.118727560912009
1035,-.7832242549715301
1037,-.1048284312713918
1039,-1.75308738310467
1040,-1.157463813553234
1041,-.5829650471543412
1042,-.6776660974887433
1043,-3.91464637793188
1050,-4.909820494859818
1051,-2.389944502101252
1052,-.6028671502042348
1054,-.9594604097301831
1056,-.6797076821752702
1059,-.9912948414332209
1060,-3.371950008159534
1063,-1.910564657849289
1065,-1.215264629760372
1066,-1.611874979710225
1069,-.3616744028512017
1070,-1.811247293171846
1072,-2.499921504839856
1073,-1.035254347826539
1074,.247720832590231
1075,-2.98349595093333
1076,-1.335059006277038
1077,-1.499012092002829
1078,-.0223213164557938
1079,-1.3769335676284
1080,-1.93449610377333
1081,-1.380550666299766
1082,-1.807244906150837
1083,-2.393548154731282
1084,-3.920797078779305
1085,-.5363152205202274
1086,-3.739549153285522
1087,-4.386903820126162
1088,-1.46694530793067
1089,-2.128417227043552
1094,-3.532006775227413
1098,-.4798044759503154
1101,-.5965424682305156
1102,-1.904305636209084
1108,-2.151928642368385
1110,-.2123273916318623
1111,-3.740018933072113
1112,.558244075934773
1114,-.7985999609920518
1115,-1.085201648169216
1116,-1.344663281833063
1124,-3.155856012599934
1127,-2.086988883304811
1128,.0794260696721578
1129,-1.80771220773035
1131,-2.363767191008471
1134,-.0723975386070821
1135,-.5591405945694929
1137,-.7723968529818858
1138,-1.116543195465991
1139,-3.712148491415161
1140,-1.349278943565316
1143,-1.639770336044869
1144,-.6452446818820079
1145,-.0119819339849296
1146,-2.198255472621525
1147,-1.014285847950289
1149,-1.565531397195968
1151,.8274966092325771
1152,-2.837014920118797
1153,-1.063771098230909
1155,-.9601409501017926
1158,-1.460295579759063
1159,-1.25429524788598
1160,-4.284849244449177
1162,-.0307488260166028
1163,-1.303686094694492
1171,-.5532464279152765
1173,-1.623737063255414
1175,-.6881738374342642
1176,-4.614583655985499
1178,-1.416217976064038
1179,-1.615926715250146
1182,-.8532509841170755
1183,-.390515203942483
1184,-.5526900454447113
1185,-1.685783900287161
1186,-.224968677326251
1187,-.2046490938872408
1189,-.1815195701677755
1191,-1.461723233501225
1193,-1.164050900590186
1199,-3.482660264400112
1201,.6874306563600852
1204,-.8392377233929442
1206,.8862203339876153
1212,-2.152321342850301
1214,-2.082406443959564
1216,-2.889650581752113
1218,-1.74481222558105
1221,-1.636168219537615
1222,-2.795779797392359
1225,-.6508623795753357
1228,.5474205261479664
1230,.5423854786574491
1232,-.8374380782960054
1233,-.6351646807940001
1237,.185678856332837
1238,-1.907613975712074
1241,-.5082033295851385
1242,.0248158989170552
1246,-2.415124154485798
1249,-3.993125378317585
1252,-.3442445326306041
1254,-.3430680311556039
1257,-1.08869003848859
1260,.2408453420019244
1263,.1553668684954522
1269,-.8613429875903238
1274,-1.49143456905676
1275,-.8155536373599954
1280,.2753945514331884
1283,-.939824960951236
1286,-.2854523576768925
1287,-.7539231768042476
1292,.3567192350631009
1300,-1.30514458754351
1302,-2.309957217580845
1304,-.8555476739221433
1309,-1.030015181802367
1310,-1.893824733274422
1313,-3.941003109045452
1317,-1.0321305836781
1320,-4.759332305237222
1321,-1.418049708634308
1323,-2.459207248235643
1325,-.8458838444506735
1327,-.7349391286741817
1334,-1.257548504726538
1340,-1.537411732929271
1342,-.9055086291822965
1345,.0729795772070617
1346,.4005746700214265
1348,-2.271136276886295
1349,-.9862387842329453
1350,-1.226126533910137
1352,-2.191472279808024
1353,-2.008146649140181
1356,-1.381327172130377
1357,-1.929171541954416
1358,-1.36462107300462
1359,-.4325355487713047
1360,-1.107352142290395
1362,-5.047729287491332
1369,-1.572379098534294
1373,.0336407417055705
1375,-.8959068825850665
1377,-.9873603846381322
1380,-2.538521512780627
1382,-.060728446778716
1383,-1.330692363082133
1385,-.4819629918086865
1390,-1.304666910310502
1395,-.474087064711082
1399,-.43704786168889
1402,.5261722329159839
1403,-1.256173396740401
1406,-2.207941184602877
1408,-1.484304307821271
1410,-.9375561798878599
1411,-.4647794696366312
1412,.2570183931380279
1413,-1.771902588480102
1414,-3.811677406559094
1416,-1.474966050135415
1417,-3.091508353390942
1419,-1.75069901599677
1422,-1.429286278323568
1423,-.0125783203867604
1425,.9080546348407361
1432,-1.141505486715979
1433,-1.313857789028616
1434,-1.61006430442919
1436,-.5410450586205284
1442,.7374796329678081
1445,-1.507555291209972
1457,-2.131698117431317
1459,1.198160500787635
1460,-.7925759793936469
1461,-3.809056893242111
1469,-1.341548728293572
1473,-1.169745502728078
1475,-1.413087713406069
1476,.5005101399391451
1479,-2.759128105729482
1480,.1271606813672144
1483,-1.826713934583001
1489,-2.249025328965909
1490,-.4017168739751613
1491,.8314721267397477
1493,-1.204163664137806
1494,.4744281951995397
1495,-.9507396500871891
1496,-3.906805024013093
1499,-1.260277362838226
1500,-1.50815206239252
1502,-.9675027141041781
1507,1.409517664708672
1510,-1.589023006286395
1515,.3135679075284827
1519,-1.734858585186646
1534,-2.294848920981636
1539,-.8153927645832637
1541,-2.501694580156219
1543,-.4062227519270779
1548,-1.190920235640742
1556,-.5246672421728293
1558,-1.403787242478695
1570,-1.032996486106967
33,-.2205192825004949
588,-.1765900515015198
764,.5390081516263989
820,-1.344785308857125
836,-2.144148048713981
1012,-3.354650504207661
1058,-.5302935020772614
1200,-1.846491005404503
1294,-1.097392287993797
1366,.7201018777378836
1426,-.8541259022557092
1458,-.617277223983304
1463,-.5989203279737874
1505,-.9471992351931826
1577,.0261590807636843
1593,-.1152838152793962
1626,-1.096594732734168
1630,2.066377959602811
797,1.021115787563426
821,.770160854952935
823,-.2097241606814351
1005,-1.532441851681391
1132,-.9137520850903856
1133,-1.854699663825725
1239,-.3766427600779199
735,-1.068743318075821
750,-1.202840413958059
780,-3.15097066473973
804,-.7699780842723691
914,-.224211185849031
986,-.0214355624497265
1370,-.9006390104123541
1394,-1.204963113642187
662,.1900875306745494
672,-4.351413112353016
698,-1.537667061175167
782,-.5269024039073937
825,-.0609466206521136
872,-.3041163839468394
890,.0251361878006181
946,-.3066519708988161
949,-1.393485317304949
956,-4.01555892291595
959,-.5592748097151776
963,-1.225201083508663
984,-2.269949988369857
1006,-.514075310978665
1021,-4.19078532817261
1023,-1.425094660648829
1024,.1783389388339657
1028,-1.671986803723355
1029,-3.471473624939886
1044,.7039031203670699
1045,-.8319505765868606
1053,-.1890701880148412
1062,-1.336771543932342
1064,-.9957967642726866
1067,-1.075145013533805
1100,-1.844307973419305
1104,-.7377978728304131
1109,-1.08120769830694
1120,-1.632206851457347
1123,.2014779212199435
1125,.8100660746036057
1180,-1.287443503943226
1188,.3848701437020521
1194,-.6366380081481496
1202,-.72850292217307
1235,-.5245171442415796
1256,-.9993191378268301
1262,-.8020508387349929
1265,-.9282291543393494
1293,-.8847133808914438
1303,-1.097668921078477
1312,-1.15862407102366
1333,-.4554665628540054
1365,-2.574318144443582
1372,1.235224799576599
1374,.6498002731398994
1379,.372316126322095
1389,-.9078772285955542
1392,-1.218625146556372
1397,-.7562446040961945
1409,-2.146664688521449
1435,.2755822292545599
1439,-1.715975072230787
1440,.4089558132697785
1447,-.1661002388860522
1448,-.275136361019516
1449,-1.001493186437765
1474,-.6647461288345625
1498,-.0927346685058648
1503,-.2046208445813918
1516,-.5525798912954855
1105,-.6380956990468688
1536,.6477394245652899
1497,.1524401774689273
1550,-.7360758278337688
1118,-3.360671822429194
1330,-.5628705240140823
1215,-1.131480432495029
1391,-1.124259547634371
1547,-.4057855342646133
1571,.6743194744502322
1119,.8997938763533322
1092,-.65400568977823
1169,-.646559603330225
1097,-6.76556053188837
1467,1.911527586885087
1525,.1632000069988098
1529,-.0258701790205507
1559,.8105319580178426
1122,.2454737041331179
1427,-1.276925019764212
1549,-.8838356531751825
1136,-3.405053158436345
1150,-.9101316102574541
1196,-.7806507672513162
1270,-1.631628025355594
1165,-.0574442564848292
1167,-1.897852982551068
1259,.6377999263949882
1482,-.3376422282918211
1604,.3406221591238193
1456,.4951618082824113
1454,-1.129939507479053
1587,-.7738560690703516
1670,-1.735864340494376
1575,-.2234936222213791
1698,.4546271586917107
1705,1.098172365077211
1747,-.8457328108171134
1726,-.4674738241284332
1651,.272667555504289
1732,1.001319989781788
