destination,DFE,_beta_log_dur
283,-.2969444402036708,-2.2222443
284,-.5981591329029279,-2.2222443
285,.7720613743562771,-2.2222443
288,-3.157891722232264,-2.2222443
289,.4806550013661056,-2.2222443
291,.575138257887334,-2.2222443
292,-.0908359079013655,-2.2222443
293,-.8014266302840314,-2.2222443
294,.4913006886916868,-2.2222443
295,-1.029869991071589,-2.2222443
296,-1.1111103565268,-2.2222443
297,-1.173397104110288,-2.2222443
298,-.3478649286390111,-2.2222443
299,-.255861970554488,-2.2222443
300,-3.01150262218941,-2.2222443
301,.2846294576006174,-2.2222443
303,-1.869389784269068,-2.2222443
305,-.2773627379790354,-2.2222443
306,-1.983127011352039,-2.2222443
307,-1.822079837158559,-2.2222443
308,-1.871988578164139,-2.2222443
309,-.7640424040811317,-2.2222443
310,-.9152951748040684,-2.2222443
311,-2.571486515036568,-2.2222443
312,-.1747055020897285,-2.2222443
313,-1.688859387202113,-2.2222443
314,-.1214965773992083,-2.2222443
315,-.3216017343001432,-2.2222443
316,-.6155644625394475,-2.2222443
317,.2694220546122344,-2.2222443
318,-.7944784677043217,-2.2222443
319,-1.602355296086118,-2.2222443
320,.5211186070107718,-2.2222443
321,.0835119961905415,-2.2222443
322,.0532303502714262,-2.2222443
323,-1.410528373141893,-2.2222443
324,-2.264843580955576,-2.2222443
325,-.5966219718814378,-2.2222443
326,-1.518530677961459,-2.2222443
327,-.8462695755404412,-2.2222443
328,-.9540178345859026,-2.2222443
329,-3.75910563418332,-2.2222443
330,.0503548013326368,-2.2222443
331,-.2718150227277005,-2.2222443
332,-2.012151604070825,-2.2222443
333,-.8041975171782326,-2.2222443
334,1.134501124926927,-2.2222443
335,-.2425924192409564,-2.2222443
336,-.0657559267644606,-2.2222443
337,-1.510109068514653,-2.2222443
338,-.4271448183449417,-2.2222443
339,-.8105244426378214,-2.2222443
340,-3.036131486460993,-2.2222443
341,.2472902820227569,-2.2222443
342,.7049138879048684,-2.2222443
343,-1.290062342916416,-2.2222443
344,-1.124021345782451,-2.2222443
345,-.4357870967192271,-2.2222443
346,-1.513344941305284,-2.2222443
347,-1.107683947942727,-2.2222443
348,-.743477240577196,-2.2222443
349,-.9213311450990889,-2.2222443
350,.6256517774955129,-2.2222443
351,-.5428837466421518,-2.2222443
353,-.3574813857091464,-2.2222443
354,-2.78680472349753,-2.2222443
355,-.4526930092558862,-2.2222443
357,-2.128033700143845,-2.2222443
358,-1.185039919707504,-2.2222443
359,.189828468383485,-2.2222443
360,.2253541759820877,-2.2222443
361,-2.449951573943867,-2.2222443
362,-.9752240244704873,-2.2222443
363,-.2326054608230036,-2.2222443
364,-.9741445845727982,-2.2222443
365,-1.20473391056772,-2.2222443
366,-1.28336182699786,-2.2222443
367,-2.253730715850645,-2.2222443
368,.4744513198386784,-2.2222443
369,.4731879985048766,-2.2222443
370,-5.562055757533936,-2.2222443
371,.4067731256057869,-2.2222443
372,-1.493304913878418,-2.2222443
373,-1.726779272465259,-2.2222443
374,.7227984416677719,-2.2222443
375,-2.26526517214773,-2.2222443
376,-.6057200045903779,-2.2222443
377,-1.889691709694238,-2.2222443
378,-.2516274992309204,-2.2222443
379,-.2468480351901325,-2.2222443
380,-.5946918360065001,-2.2222443
381,-1.409841189205222,-2.2222443
382,-2.594301659090247,-2.2222443
383,-1.2967095122816,-2.2222443
384,-.0506622789466902,-2.2222443
385,-.8580766350309356,-2.2222443
386,.4510551583344509,-2.2222443
387,-.3863639499620839,-2.2222443
388,-2.776680360238245,-2.2222443
389,-.1761064672401208,-2.2222443
390,-2.07735654101144,-2.2222443
391,-.1997656420156919,-2.2222443
392,-.3469763214617016,-2.2222443
393,.1249672123704764,-2.2222443
394,-.5394267895777334,-2.2222443
395,-.1996440352249911,-2.2222443
396,.4745227276863966,-2.2222443
397,.5481021253463091,-2.2222443
398,-.0458893456861325,-2.2222443
399,-1.230791606262162,-2.2222443
401,-.8973924670328655,-2.2222443
403,-.2563647571179021,-2.2222443
404,.6136592016993281,-2.2222443
405,-1.15005335638791,-2.2222443
406,.6510233759129196,-2.2222443
407,-.9607660469661846,-2.2222443
408,-2.210051742914529,-2.2222443
409,-1.965091932320179,-2.2222443
410,-1.537668121352892,-2.2222443
411,-1.817721553632654,-2.2222443
412,.2815229757420456,-2.2222443
413,-1.618845587213873,-2.2222443
414,-.6759728627320301,-2.2222443
417,.4112708129163009,-2.2222443
418,-.8249477989976292,-2.2222443
419,-1.113097927671253,-2.2222443
420,-3.384629104883149,-2.2222443
421,-4.69585343308392,-2.2222443
