destination,DFE,_beta_log_dur
253,-.6158549426048259,-2.4420147
254,-1.470794832707075,-2.4420147
255,-2.118043867923234,-2.4420147
256,-.2862585255550489,-2.4420147
257,.4114061316013208,-2.4420147
258,.0537109544892874,-2.4420147
259,-3.573220686724727,-2.4420147
260,.7111692114832079,-2.4420147
261,.5536299391043151,-2.4420147
262,-1.313488583597696,-2.4420147
263,-.7513469460122426,-2.4420147
264,.7643627279000859,-2.4420147
265,-1.63561994754476,-2.4420147
266,-1.369704077462839,-2.4420147
267,.1593778809496098,-2.4420147
268,-.7505131884875332,-2.4420147
269,-1.391179647148844,-2.4420147
270,-.396385925963669,-2.4420147
271,-1.050556593915213,-2.4420147
272,.2061801052590368,-2.4420147
273,.8038011749931075,-2.4420147
274,-.3127314230965547,-2.4420147
275,.4812839990469421,-2.4420147
276,.0746057091324571,-2.4420147
277,-1.082242451811248,-2.4420147
278,-.997969752854031,-2.4420147
279,.8218259993237528,-2.4420147
280,2.126077138678984,-2.4420147
281,-1.755058881955286,-2.4420147
282,-.6081288422688313,-2.4420147
283,-2.02458925764398,-2.4420147
284,-1.426067049764971,-2.4420147
285,.1506940853679029,-2.4420147
286,-.3562977726673905,-2.4420147
287,-.4677035007334097,-2.4420147
288,-.1310343420293265,-2.4420147
289,-1.494681890072764,-2.4420147
290,-.601036590600479,-2.4420147
291,.4198221894713605,-2.4420147
292,1.944455983401532,-2.4420147
293,-2.017551681570529,-2.4420147
294,-.1979696661937314,-2.4420147
295,-1.71059188322023,-2.4420147
296,-1.544647826336746,-2.4420147
297,-1.445542421133368,-2.4420147
298,-.2971809160329536,-2.4420147
299,-.484687297874634,-2.4420147
300,.4982265100781628,-2.4420147
301,-.6635806651089209,-2.4420147
302,-.5527325427131113,-2.4420147
303,-.912557649318789,-2.4420147
304,-1.20596519933496,-2.4420147
305,-1.067707691795966,-2.4420147
306,.800718011282295,-2.4420147
307,-5.108935243833508,-2.4420147
308,-3.696909529069918,-2.4420147
309,-.0365598705819172,-2.4420147
310,-1.433876824079429,-2.4420147
311,.2144877634692761,-2.4420147
312,-.7521622868249563,-2.4420147
313,-1.083920915101902,-2.4420147
314,.0167052567761876,-2.4420147
315,-.7810011170289783,-2.4420147
316,.4210512672985816,-2.4420147
317,-1.151012346017248,-2.4420147
318,-2.010757918597875,-2.4420147
319,-1.832339165178864,-2.4420147
320,-1.617376450531947,-2.4420147
321,-1.316395635039246,-2.4420147
322,-.6646422918681691,-2.4420147
323,-1.083913400964705,-2.4420147
324,-1.036708317067946,-2.4420147
325,-1.158811666813821,-2.4420147
326,-.0667005385386436,-2.4420147
327,-.6760662194026684,-2.4420147
328,-1.301707004004545,-2.4420147
329,.6195047591953667,-2.4420147
330,.230393014052863,-2.4420147
331,-.9150021433945271,-2.4420147
332,.0110150514303365,-2.4420147
333,.1869056730883201,-2.4420147
334,.1949131581233045,-2.4420147
335,-.3694777075903991,-2.4420147
336,.2562488962542289,-2.4420147
337,-.8797636370323367,-2.4420147
338,-.5359257448488235,-2.4420147
339,-3.469506041837267,-2.4420147
340,-.4898494889552651,-2.4420147
341,-.8771031311803834,-2.4420147
342,-.4972430579245872,-2.4420147
343,-2.211636401500187,-2.4420147
344,-.6476537306421742,-2.4420147
345,1.038711049698561,-2.4420147
346,-.4470028154398008,-2.4420147
347,-1.374830258233235,-2.4420147
348,-1.724533469416332,-2.4420147
349,-.9853879407343152,-2.4420147
350,1.1521314506516,-2.4420147
351,-1.074142747978939,-2.4420147
352,-1.563478810174887,-2.4420147
353,-.8378900444217409,-2.4420147
354,-1.127300395194565,-2.4420147
355,-.7595212084304785,-2.4420147
356,-.1996800836860255,-2.4420147
357,-2.089545899364322,-2.4420147
358,.3481432250489246,-2.4420147
359,-1.767589428857524,-2.4420147
360,-1.14445712799351,-2.4420147
361,-.5409883295568415,-2.4420147
362,-1.466894719748823,-2.4420147
363,-.7091498766364254,-2.4420147
364,-.6041681120809607,-2.4420147
365,-1.355761337031886,-2.4420147
366,-.3173478773495862,-2.4420147
367,-1.397760261397555,-2.4420147
