destination,DFE_MLE_low,DFE_MLE_high,_beta_slope_low,_beta_slope_high
535,-3.0400605,-.26751992,-3.8938956,-2.099087
536,-1.2578375,-.22637379,-3.8938956,-2.099087
537,-.89415491,-.29823375,-3.8938956,-2.099087
538,-1.0212433,.79249948,-3.8938956,-2.099087
539,-4.5930305,.49625361,-3.8938956,-2.099087
540,-4.6170101,-1.5851907,-3.8938956,-2.099087
541,-2.3044357,-1.4374118,-3.8938956,-2.099087
542,-3.3913064,.53466189,-3.8938956,-2.099087
543,.60353988,-.78772646,-3.8938956,-2.099087
544,-6.2676849,-2.6473343,-3.8938956,-2.099087
545,-2.3456705,.36271131,-3.8938956,-2.099087
546,-5.3078074,-1.0808702,-3.8938956,-2.099087
547,-8.948287,-.78100753,-3.8938956,-2.099087
548,.57423073,-1.0716321,-3.8938956,-2.099087
549,1.7847896,.20628013,-3.8938956,-2.099087
550,-.74833864,-.38548109,-3.8938956,-2.099087
551,-4.1768713,1.5900078,-3.8938956,-2.099087
552,-5.7333722,-2.7120166,-3.8938956,-2.099087
553,-2.6392167,-.58488226,-3.8938956,-2.099087
554,.47657132,.1927114,-3.8938956,-2.099087
555,1.3106192,-.2204099,-3.8938956,-2.099087
556,-2.4837625,-2.6807666,-3.8938956,-2.099087
557,-3.6098046,-1.4090676,-3.8938956,-2.099087
558,-2.0147734,-.31734523,-3.8938956,-2.099087
559,-5.4976497,-2.0868788,-3.8938956,-2.099087
560,-3.6019585,-1.7378621,-3.8938956,-2.099087
561,-6.0037923,1.5223897,-3.8938956,-2.099087
562,-1.3756844,-.35490301,-3.8938956,-2.099087
563,-.21023582,.85130423,-3.8938956,-2.099087
564,-.69326413,.11769589,-3.8938956,-2.099087
565,-1.5013301,.48704171,-3.8938956,-2.099087
566,-4.4227238,-1.6389647,-3.8938956,-2.099087
567,-1.3758688,-.67837435,-3.8938956,-2.099087
568,-2.0655007,.53424567,-3.8938956,-2.099087
569,-5.8830967,-2.5072281,-3.8938956,-2.099087
570,-2.4072638,1.3642519,-3.8938956,-2.099087
571,-2.7533209,-1.4406972,-3.8938956,-2.099087
572,-.46604964,.5548746,-3.8938956,-2.099087
573,-4.3503513,.17674778,-3.8938956,-2.099087
574,-6.6946392,-2.6421173,-3.8938956,-2.099087
575,-.34440035,.11347979,-3.8938956,-2.099087
576,-1.4614162,-.2048445,-3.8938956,-2.099087
577,-3.6952162,-.22990705,-3.8938956,-2.099087
578,-6.2176657,-3.3918374,-3.8938956,-2.099087
579,-2.3231039,-.47894135,-3.8938956,-2.099087
580,-1.0001321,.05673435,-3.8938956,-2.099087
581,-1.296259,.26466855,-3.8938956,-2.099087
582,-1.1794167,.4747785,-3.8938956,-2.099087
583,-6.3571129,-2.8782668,-3.8938956,-2.099087
584,-5.3399024,-1.7124466,-3.8938956,-2.099087
585,-2.9842267,.68929583,-3.8938956,-2.099087
586,-2.4060595,-.14724286,-3.8938956,-2.099087
587,-3.8525422,-1.2545843,-3.8938956,-2.099087
588,-.44228077,-1.8761595,-3.8938956,-2.099087
589,-.69336462,-.50099564,-3.8938956,-2.099087
590,-7.5126753,-2.7149796,-3.8938956,-2.099087
591,-.62995273,.5220052,-3.8938956,-2.099087
592,-4.7897162,.92925018,-3.8938956,-2.099087
593,-5.9163804,-2.562731,-3.8938956,-2.099087
594,-1.5356817,.16494891,-3.8938956,-2.099087
595,-6.3457823,-3.2844322,-3.8938956,-2.099087
596,-6.1890488,-1.9906548,-3.8938956,-2.099087
598,-1.0057695,-5.4266043,-3.8938956,-2.099087
599,-24.957523,-4.9773855,-3.8938956,-2.099087
600,-22.625525,-6.0999517,-3.8938956,-2.099087
601,-2.7687933,-1.6463531,-3.8938956,-2.099087
602,-4.3904004,-3.1853163,-3.8938956,-2.099087
603,-4.0785618,-.56244004,-3.8938956,-2.099087
604,-4.8594141,.47247514,-3.8938956,-2.099087
605,-1.8145664,-1.3377723,-3.8938956,-2.099087
606,-16.603687,-5.6352057,-3.8938956,-2.099087
607,-1.2218531,.35344094,-3.8938956,-2.099087
608,.70312107,.21429577,-3.8938956,-2.099087
609,-2.925806,-2.6491838,-3.8938956,-2.099087
610,-1.4439491,-1.2035327,-3.8938956,-2.099087
611,-1.7251831,-.55680746,-3.8938956,-2.099087
612,-.40339488,.1994928,-3.8938956,-2.099087
613,-.20072252,-.78610712,-3.8938956,-2.099087
614,.53986502,-1.2665575,-3.8938956,-2.099087
615,1.0441691,-.90664834,-3.8938956,-2.099087
616,-4.1131296,.49649486,-3.8938956,-2.099087
617,-2.7831242,.15455885,-3.8938956,-2.099087
618,.64797962,.079361685,-3.8938956,-2.099087
619,1.0366122,.62364632,-3.8938956,-2.099087
620,-5.1465993,-3.2391071,-3.8938956,-2.099087
621,-8.8740873,-3.2005458,-3.8938956,-2.099087
622,-1.9573046,-.53380787,-3.8938956,-2.099087
623,-4.4342065,1.6744695,-3.8938956,-2.099087
624,-1.284464,-.57229066,-3.8938956,-2.099087
625,-2.9767094,-.85460514,-3.8938956,-2.099087
626,-3.1530437,-.41596973,-3.8938956,-2.099087
627,-1.5674309,-1.2218282,-3.8938956,-2.099087
628,-4.3288999,.66318268,-3.8938956,-2.099087
629,-7.306819,-.58291155,-3.8938956,-2.099087
630,-.20364073,.60528028,-3.8938956,-2.099087
631,-4.1529956,-1.8877662,-3.8938956,-2.099087
632,-6.3839664,-.38417116,-3.8938956,-2.099087
633,-2.0398748,.31707206,-3.8938956,-2.099087
634,-.5197686,.088013448,-3.8938956,-2.099087
635,-2.626363,-1.022524,-3.8938956,-2.099087
636,.075874493,.25712809,-3.8938956,-2.099087
637,-1.600245,.88561285,-3.8938956,-2.099087
638,-1.0746408,-.08033739,-3.8938956,-2.099087
639,-.1428373,.93082047,-3.8938956,-2.099087
640,-1.3058429,-.3054854,-3.8938956,-2.099087
641,-3.1329253,.45846444,-3.8938956,-2.099087
642,-6.4863997,-2.2758589,-3.8938956,-2.099087
643,-7.7257962,-2.261091,-3.8938956,-2.099087
644,-1.3953469,-.93774462,-3.8938956,-2.099087
645,-2.9334159,-1.4078057,-3.8938956,-2.099087
646,-.85121101,.16753943,-3.8938956,-2.099087
647,-2.3315992,-.42066973,-3.8938956,-2.099087
648,-2.4420607,-1.5007291,-3.8938956,-2.099087
649,-1.972334,-1.6338511,-3.8938956,-2.099087
650,-6.225636,-.80323809,-3.8938956,-2.099087
651,-.00028673399,.86351943,-3.8938956,-2.099087
652,-2.1519456,-1.3712165,-3.8938956,-2.099087
653,-3.8515954,-1.2573122,-3.8938956,-2.099087
654,-2.0131462,-1.3731115,-3.8938956,-2.099087
655,-.70475763,.34863919,-3.8938956,-2.099087
656,-5.6917205,.030342061,-3.8938956,-2.099087
657,-.80166179,.39549822,-3.8938956,-2.099087
658,-2.5993311,.21202272,-3.8938956,-2.099087
659,-5.2698708,-7.7258439,-3.8938956,-2.099087
660,-3.8183732,-.98552322,-3.8938956,-2.099087
661,-1.7187465,-1.5203242,-3.8938956,-2.099087
662,-.25444463,.85713327,-3.8938956,-2.099087
663,-5.5874047,-1.6110699,-3.8938956,-2.099087
664,-7.1468935,-.61775607,-3.8938956,-2.099087
665,-2.5262561,-.83456439,-3.8938956,-2.099087
666,-.88894516,-.68224597,-3.8938956,-2.099087
667,-.82907635,-1.2479632,-3.8938956,-2.099087
668,-12.237579,-2.6471274,-3.8938956,-2.099087
669,-6.5985374,-.9912374,-3.8938956,-2.099087
670,-3.8579578,.21598782,-3.8938956,-2.099087
671,-1.5194489,-.82070476,-3.8938956,-2.099087
672,-2.5301406,-.84123582,-3.8938956,-2.099087
673,-2.8249469,-1.0767999,-3.8938956,-2.099087
674,-4.8794284,.12285713,-3.8938956,-2.099087
675,-1.6365215,-.72672421,-3.8938956,-2.099087
676,-2.3148859,-4.1247263,-3.8938956,-2.099087
677,-6.8937182,1.1057405,-3.8938956,-2.099087
678,-1.4683657,-.042082295,-3.8938956,-2.099087
679,-3.1108713,-.37353718,-3.8938956,-2.099087
680,-3.744411,-.98173875,-3.8938956,-2.099087
681,-3.0657742,-2.6969347,-3.8938956,-2.099087
682,-.84183967,-1.5859219,-3.8938956,-2.099087
683,-2.1225183,-.12328796,-3.8938956,-2.099087
684,-4.844224,-1.3001001,-3.8938956,-2.099087
685,-10.761662,-6.3435378,-3.8938956,-2.099087
686,-4.5018749,-1.1479021,-3.8938956,-2.099087
687,-3.6052878,-.90770221,-3.8938956,-2.099087
688,-3.7301681,-1.5360396,-3.8938956,-2.099087
689,-4.8850718,-2.9899898,-3.8938956,-2.099087
690,-2.532208,-.71923327,-3.8938956,-2.099087
691,-.0029646151,.63399869,-3.8938956,-2.099087
692,-4.4387751,.02510877,-3.8938956,-2.099087
693,-.89938509,-.8302542,-3.8938956,-2.099087
694,-1.7768062,-.34954125,-3.8938956,-2.099087
695,-5.3837471,.17482971,-3.8938956,-2.099087
696,-.88407558,.1028977,-3.8938956,-2.099087
697,-4.4821544,.097206548,-3.8938956,-2.099087
698,-4.6814132,-1.28286,-3.8938956,-2.099087
699,-3.7333956,-.76237357,-3.8938956,-2.099087
700,-1.3443512,-.70333678,-3.8938956,-2.099087
701,-6.5387993,-1.8559749,-3.8938956,-2.099087
702,.4425109,.50201774,-3.8938956,-2.099087
703,-1.5713423,.10463079,-3.8938956,-2.099087
704,-1.4706682,.67316365,-3.8938956,-2.099087
705,-5.1408162,-1.3577384,-3.8938956,-2.099087
706,-4.78829,-1.4396302,-3.8938956,-2.099087
707,-6.6223054,-.92180443,-3.8938956,-2.099087
708,-5.629456,-.38800392,-3.8938956,-2.099087
709,-2.2982547,-.31532049,-3.8938956,-2.099087
710,-1.5153811,-1.2811201,-3.8938956,-2.099087
711,-1.4357481,-1.0143884,-3.8938956,-2.099087
712,-5.7614894,-1.1503364,-3.8938956,-2.099087
713,-1.4112659,-.95132524,-3.8938956,-2.099087
714,-2.4340215,1.1346182,-3.8938956,-2.099087
715,-10.192122,-4.6023951,-3.8938956,-2.099087
716,-5.9346313,-3.7253759,-3.8938956,-2.099087
717,-8.3890085,-3.8739319,-3.8938956,-2.099087
718,.72892797,1.073438,-3.8938956,-2.099087
719,-2.4280488,-1.2994158,-3.8938956,-2.099087
720,-2.5118263,-1.2087531,-3.8938956,-2.099087
721,-1.2252004,-.78953075,-3.8938956,-2.099087
722,-5.4525671,-.57892942,-3.8938956,-2.099087
723,-.40942863,.79810548,-3.8938956,-2.099087
724,-3.6818209,1.0638947,-3.8938956,-2.099087
725,-1.8375008,-1.1115576,-3.8938956,-2.099087
726,-2.727906,-1.8792436,-3.8938956,-2.099087
727,-5.4462504,-1.0315276,-3.8938956,-2.099087
728,-1.1640526,.75642109,-3.8938956,-2.099087
729,-1.3479846,-1.2687937,-3.8938956,-2.099087
730,-6.0071774,-.44792455,-3.8938956,-2.099087
731,-.44902322,.15684977,-3.8938956,-2.099087
732,-1.857312,.05865784,-3.8938956,-2.099087
733,-1.6561123,-.57309783,-3.8938956,-2.099087
734,-3.7915196,-.8019262,-3.8938956,-2.099087
735,-2.9875915,-1.0563278,-3.8938956,-2.099087
736,-2.0080264,-.9629814,-3.8938956,-2.099087
737,-2.2711725,-.49652493,-3.8938956,-2.099087
738,-1.4419703,-1.4024116,-3.8938956,-2.099087
739,-.16494691,-.31553119,-3.8938956,-2.099087
740,-.72817034,.11916785,-3.8938956,-2.099087
741,-7.242002,-1.2645295,-3.8938956,-2.099087
742,-.84921527,.091620594,-3.8938956,-2.099087
743,-15.580609,-5.3714466,-3.8938956,-2.099087
744,-3.0862572,.585783,-3.8938956,-2.099087
745,-.69925243,.038758546,-3.8938956,-2.099087
746,-4.455142,-.14024763,-3.8938956,-2.099087
747,-.92953348,-.38848206,-3.8938956,-2.099087
748,-.66594124,-.27729854,-3.8938956,-2.099087
749,-5.9095721,-1.6914574,-3.8938956,-2.099087
750,-7.4914417,-3.286092,-3.8938956,-2.099087
751,-7.7326412,-1.426455,-3.8938956,-2.099087
752,-.91379195,-.025066238,-3.8938956,-2.099087
753,-11.746057,-3.1959834,-3.8938956,-2.099087
754,-1.2556382,-.32098246,-3.8938956,-2.099087
755,-3.3789008,.74583244,-3.8938956,-2.099087
756,-.64227808,-.70920062,-3.8938956,-2.099087
757,-1.5764868,.05956294,-3.8938956,-2.099087
758,-1.6574244,-1.2792908,-3.8938956,-2.099087
759,-6.6578655,-1.7122005,-3.8938956,-2.099087
760,-1.4843433,-1.1289895,-3.8938956,-2.099087
761,-1.411085,-.39308685,-3.8938956,-2.099087
762,-10.817105,-5.1031909,-3.8938956,-2.099087
763,-5.2364688,-.25794327,-3.8938956,-2.099087
764,-20.645037,-6.2935376,-3.8938956,-2.099087
765,-1.7170185,-1.8189015,-3.8938956,-2.099087
766,-.64788765,.15716007,-3.8938956,-2.099087
767,-5.0716257,-1.8095781,-3.8938956,-2.099087
768,-1.1094867,-.75115484,-3.8938956,-2.099087
769,-6.453773,-1.65596,-3.8938956,-2.099087
770,-1.6443475,-.99933672,-3.8938956,-2.099087
771,-2.4519501,-.0040785656,-3.8938956,-2.099087
772,-2.1348579,.42593744,-3.8938956,-2.099087
773,-1.0014855,-.34501782,-3.8938956,-2.099087
774,-7.4936666,-2.6701622,-3.8938956,-2.099087
775,-5.2561312,-1.6637139,-3.8938956,-2.099087
776,-5.6181631,-2.7557285,-3.8938956,-2.099087
777,-2.7735906,-1.0858697,-3.8938956,-2.099087
778,-3.4343154,-.34597296,-3.8938956,-2.099087
779,-1.0365803,-.43085647,-3.8938956,-2.099087
780,-5.1234522,.22295204,-3.8938956,-2.099087
781,-3.4033735,-1.4331191,-3.8938956,-2.099087
782,-6.3211336,-.47154725,-3.8938956,-2.099087
783,-5.7075129,-3.1911497,-3.8938956,-2.099087
784,-.44058892,-.74739546,-3.8938956,-2.099087
785,-4.7119908,-1.2127557,-3.8938956,-2.099087
786,-2.0998797,-1.1278032,-3.8938956,-2.099087
787,-3.1359222,-1.019182,-3.8938956,-2.099087
788,-6.7425179,-.50382543,-3.8938956,-2.099087
789,-4.0101166,-.18109113,-3.8938956,-2.099087
790,-6.3833356,-.90645152,-3.8938956,-2.099087
791,-6.1472902,-.51470077,-3.8938956,-2.099087
792,-.84836131,.64307612,-3.8938956,-2.099087
793,-5.984755,-.63359189,-3.8938956,-2.099087
794,-6.9498858,-3.6831253,-3.8938956,-2.099087
795,-2.7590475,-1.055759,-3.8938956,-2.099087
796,-1.2876062,-.16070463,-3.8938956,-2.099087
797,-1.340741,1.5504324,-3.8938956,-2.099087
798,-3.6113105,-1.3204372,-3.8938956,-2.099087
799,-3.2677345,-.55803597,-3.8938956,-2.099087
800,-2.9637897,-2.2210054,-3.8938956,-2.099087
801,-5.9429717,-2.6389158,-3.8938956,-2.099087
802,-3.941925,-2.143019,-3.8938956,-2.099087
803,-.32576609,.11012083,-3.8938956,-2.099087
804,-1.9272873,1.2394972,-3.8938956,-2.099087
805,-4.9382119,-2.4947596,-3.8938956,-2.099087
806,-3.6369934,1.3039227,-3.8938956,-2.099087
807,-1.2389185,-.69385254,-3.8938956,-2.099087
808,-6.5893431,-.076923981,-3.8938956,-2.099087
809,-2.210088,-.5647257,-3.8938956,-2.099087
810,-.68869543,.82652014,-3.8938956,-2.099087
811,-1.6696941,.73728096,-3.8938956,-2.099087
812,-3.1975865,.24764885,-3.8938956,-2.099087
813,-1.2107837,.13870263,-3.8938956,-2.099087
814,-2.198303,-.99744201,-3.8938956,-2.099087
815,-1.6706429,-.22067299,-3.8938956,-2.099087
816,-7.0024796,-2.2860532,-3.8938956,-2.099087
817,-1.698343,.69279408,-3.8938956,-2.099087
818,-1.1153723,-1.2313396,-3.8938956,-2.099087
819,-7.0413308,-.68764824,-3.8938956,-2.099087
820,-3.6307638,.13001919,-3.8938956,-2.099087
821,-5.5383792,1.282362,-3.8938956,-2.099087
822,-6.7535772,-1.2158604,-3.8938956,-2.099087
823,-7.181077,-1.7088776,-3.8938956,-2.099087
824,-8.3687716,-3.1465087,-3.8938956,-2.099087
825,-3.0894477,-.64363837,-3.8938956,-2.099087
826,-1.95944,-.71503425,-3.8938956,-2.099087
827,-5.1757078,-.0040312712,-3.8938956,-2.099087
828,-4.7985983,-.13945206,-3.8938956,-2.099087
829,-3.6229448,-1.9259599,-3.8938956,-2.099087
830,-1.695003,.38325378,-3.8938956,-2.099087
831,-.15479714,.08919768,-3.8938956,-2.099087
832,-3.6881642,-.52663851,-3.8938956,-2.099087
833,-2.8110516,-.073368512,-3.8938956,-2.099087
834,-1.6221914,-1.2339431,-3.8938956,-2.099087
835,-6.9318948,-1.469378,-3.8938956,-2.099087
836,-2.6362257,-.34563765,-3.8938956,-2.099087
837,-8.6281843,-2.5276728,-3.8938956,-2.099087
838,-5.5359917,-2.4784532,-3.8938956,-2.099087
839,-.66436148,-1.6881647,-3.8938956,-2.099087
840,-5.6952801,-3.3289225,-3.8938956,-2.099087
841,-2.3914869,-1.1805941,-3.8938956,-2.099087
842,-1.6727022,-2.1507063,-3.8938956,-2.099087
843,-.97697258,-.13848785,-3.8938956,-2.099087
844,-5.8226104,-1.0664607,-3.8938956,-2.099087
845,-2.1690483,-1.3560112,-3.8938956,-2.099087
846,-7.5689702,-1.8955604,-3.8938956,-2.099087
847,-1.0673267,-.66920453,-3.8938956,-2.099087
848,-.56884176,.30819288,-3.8938956,-2.099087
849,-1.4611038,-.97773552,-3.8938956,-2.099087
850,-1.4896759,-1.260094,-3.8938956,-2.099087
851,-1.4761785,.081197284,-3.8938956,-2.099087
852,-2.2614691,-.06352134,-3.8938956,-2.099087
853,-.8853296,.094371118,-3.8938956,-2.099087
854,-2.3308423,-1.4861308,-3.8938956,-2.099087
855,-4.5173216,-2.335602,-3.8938956,-2.099087
857,-1.6906959,-.072366357,-3.8938956,-2.099087
858,.49142066,.1046392,-3.8938956,-2.099087
859,-3.6691728,-.400278,-3.8938956,-2.099087
860,-7.7777762,-3.572284,-3.8938956,-2.099087
861,-2.804992,.28431511,-3.8938956,-2.099087
862,-1.5676167,-.19252053,-3.8938956,-2.099087
863,-2.0645032,-.084683575,-3.8938956,-2.099087
864,-6.058392,.13835712,-3.8938956,-2.099087
865,-2.9945321,-.82568383,-3.8938956,-2.099087
866,-9.0553885,-2.34813,-3.8938956,-2.099087
867,-4.5250063,-.1689609,-3.8938956,-2.099087
868,-5.1066098,-.32953307,-3.8938956,-2.099087
869,-1.2904819,-1.1983706,-3.8938956,-2.099087
870,-3.3968322,-2.2914257,-3.8938956,-2.099087
871,-3.6347115,-.090661921,-3.8938956,-2.099087
872,-.89135659,.31732762,-3.8938956,-2.099087
873,-3.2828684,-.89464182,-3.8938956,-2.099087
874,-2.7108059,-.34546217,-3.8938956,-2.099087
875,-2.3460958,-.36261925,-3.8938956,-2.099087
876,-1.2056843,-.75446439,-3.8938956,-2.099087
877,-2.4059813,-1.3086088,-3.8938956,-2.099087
878,-3.8679585,-1.7086219,-3.8938956,-2.099087
879,-1.8242462,-1.4205272,-3.8938956,-2.099087
880,-3.1809466,-1.3896675,-3.8938956,-2.099087
881,-1.9384751,-1.3919286,-3.8938956,-2.099087
882,-1.509383,-1.1924816,-3.8938956,-2.099087
883,-3.4251359,-.70127714,-3.8938956,-2.099087
884,-1.376956,.58175749,-3.8938956,-2.099087
885,.15061142,.039500393,-3.8938956,-2.099087
886,-3.7550294,-.49232912,-3.8938956,-2.099087
887,-1.1758406,-1.7501482,-3.8938956,-2.099087
888,-2.4174008,-2.1954088,-3.8938956,-2.099087
889,-1.6773345,-1.0500739,-3.8938956,-2.099087
890,-1.3029518,.25042957,-3.8938956,-2.099087
891,-1.4095829,-1.6799825,-3.8938956,-2.099087
892,-4.965126,-1.6866342,-3.8938956,-2.099087
893,-4.2982578,-1.5357157,-3.8938956,-2.099087
894,-1.1079435,-.37057894,-3.8938956,-2.099087
895,-2.9877324,-.29573733,-3.8938956,-2.099087
896,-2.1538806,-.1526465,-3.8938956,-2.099087
897,-.91959965,.29347333,-3.8938956,-2.099087
898,-4.6921067,-3.9088342,-3.8938956,-2.099087
899,-2.0705981,-.55459958,-3.8938956,-2.099087
900,-2.9562185,-1.5788835,-3.8938956,-2.099087
901,-1.0402731,-.58515382,-3.8938956,-2.099087
902,1.6035454,-1.1667848,-3.8938956,-2.099087
903,-.10393355,-.42059314,-3.8938956,-2.099087
904,-2.6828604,-1.2292871,-3.8938956,-2.099087
905,-.36560932,-.1725619,-3.8938956,-2.099087
906,-3.5621288,-1.0502329,-3.8938956,-2.099087
907,-3.1544333,-.42313182,-3.8938956,-2.099087
908,-8.6238022,-.78006554,-3.8938956,-2.099087
909,-3.713093,-4.4041486,-3.8938956,-2.099087
910,-1.6191322,.21226595,-3.8938956,-2.099087
911,-2.7005947,-1.1727475,-3.8938956,-2.099087
912,-2.0408325,.41438988,-3.8938956,-2.099087
913,-2.7449276,-1.1218281,-3.8938956,-2.099087
914,-4.047255,-.15764068,-3.8938956,-2.099087
915,-2.4363801,-1.2456841,-3.8938956,-2.099087
916,-4.6399384,.38378254,-3.8938956,-2.099087
917,-3.4129229,-.67405939,-3.8938956,-2.099087
918,-5.8359675,-.68310457,-3.8938956,-2.099087
919,-2.7010016,-1.9011614,-3.8938956,-2.099087
920,-.54030597,.7881608,-3.8938956,-2.099087
921,-3.3005431,-.87211174,-3.8938956,-2.099087
922,-.46717456,-.70764172,-3.8938956,-2.099087
923,-1.9377574,1.2185024,-3.8938956,-2.099087
924,-1.3551407,-.22115849,-3.8938956,-2.099087
925,-1.4617637,-.98324084,-3.8938956,-2.099087
926,-3.7924428,-.74397027,-3.8938956,-2.099087
927,-2.6410604,.24665338,-3.8938956,-2.099087
928,-3.4971566,-1.3289539,-3.8938956,-2.099087
929,-5.6313767,-1.4599992,-3.8938956,-2.099087
930,-.21946104,.23265424,-3.8938956,-2.099087
931,-7.6747651,-1.1350652,-3.8938956,-2.099087
932,-3.0904307,-.94830388,-3.8938956,-2.099087
933,-2.8989365,-1.1469816,-3.8938956,-2.099087
934,-1.6657127,-1.0591595,-3.8938956,-2.099087
935,-1.7939301,-.87526852,-3.8938956,-2.099087
936,-1.2322981,-1.0589402,-3.8938956,-2.099087
937,-4.0381179,-.88501459,-3.8938956,-2.099087
938,.81888717,.53117108,-3.8938956,-2.099087
939,-.59266245,.79621464,-3.8938956,-2.099087
940,-2.721334,-2.3890729,-3.8938956,-2.099087
941,-2.9768443,.047994789,-3.8938956,-2.099087
942,-3.0307355,-.1702781,-3.8938956,-2.099087
943,-1.7011933,-.35308498,-3.8938956,-2.099087
944,-2.5589442,-.43932417,-3.8938956,-2.099087
945,-.89598238,.56585282,-3.8938956,-2.099087
946,-5.9126911,-1.3152534,-3.8938956,-2.099087
947,-2.1915829,-.45497221,-3.8938956,-2.099087
948,-3.1666923,.27959368,-3.8938956,-2.099087
949,-3.2620494,-.95933855,-3.8938956,-2.099087
950,-3.5652461,-3.1635613,-3.8938956,-2.099087
951,-1.1175516,-.64736795,-3.8938956,-2.099087
952,1.1662905,-.44094613,-3.8938956,-2.099087
953,-2.4587624,-.25126913,-3.8938956,-2.099087
954,-6.0340238,-4.8696151,-3.8938956,-2.099087
955,-.84551388,.51409358,-3.8938956,-2.099087
956,-2.5149357,-1.1141502,-3.8938956,-2.099087
957,-5.5756102,-.6885004,-3.8938956,-2.099087
958,-2.834286,-1.4587324,-3.8938956,-2.099087
959,-1.3758529,-.61247832,-3.8938956,-2.099087
960,-3.2321553,-.59592432,-3.8938956,-2.099087
961,-2.1476738,-.1440969,-3.8938956,-2.099087
962,-.54203343,1.0060769,-3.8938956,-2.099087
963,-3.1006629,-.088012539,-3.8938956,-2.099087
964,-.90218383,-.47566265,-3.8938956,-2.099087
965,-1.2114003,-1.1109338,-3.8938956,-2.099087
967,-6.6269073,-.71211624,-3.8938956,-2.099087
968,-2.4400766,-1.3965719,-3.8938956,-2.099087
969,-4.3838577,-.68707854,-3.8938956,-2.099087
970,-1.9723357,-1.1181563,-3.8938956,-2.099087
971,-2.0606165,-.73932683,-3.8938956,-2.099087
972,-4.4912801,-.48994485,-3.8938956,-2.099087
973,-13.199331,-4.5722384,-3.8938956,-2.099087
974,-4.9723964,-3.4455991,-3.8938956,-2.099087
975,-1.9423681,-.73824346,-3.8938956,-2.099087
976,-1.6991217,-.050031919,-3.8938956,-2.099087
977,-2.3528574,-1.5329273,-3.8938956,-2.099087
978,-1.8054203,-.57269526,-3.8938956,-2.099087
979,-1.8414391,.30590376,-3.8938956,-2.099087
980,-2.3369732,-.59977168,-3.8938956,-2.099087
981,-6.6825805,-1.513031,-3.8938956,-2.099087
982,-1.7212411,-.35058415,-3.8938956,-2.099087
983,-1.0997256,.25884852,-3.8938956,-2.099087
984,-2.3919215,-1.5489511,-3.8938956,-2.099087
985,-6.3981309,-4.0649128,-3.8938956,-2.099087
986,-3.2510886,-.57135803,-3.8938956,-2.099087
987,-.73550004,.99246651,-3.8938956,-2.099087
988,-1.0293132,.19790791,-3.8938956,-2.099087
989,1.9278992,.031478845,-3.8938956,-2.099087
990,-.85056281,-1.1159415,-3.8938956,-2.099087
991,-6.6556563,-1.2160907,-3.8938956,-2.099087
992,-1.1133417,.84175587,-3.8938956,-2.099087
993,-.68515533,.87353921,-3.8938956,-2.099087
994,-3.2677805,-1.6438071,-3.8938956,-2.099087
995,-3.7840357,.79641366,-3.8938956,-2.099087
996,-.33728191,.59489369,-3.8938956,-2.099087
997,-3.5007074,-.26436323,-3.8938956,-2.099087
998,-2.069324,-1.5646131,-3.8938956,-2.099087
999,-2.6391754,-.47410709,-3.8938956,-2.099087
1000,-4.5836358,-.38418269,-3.8938956,-2.099087
1001,-.3515631,-.60624748,-3.8938956,-2.099087
1002,-.82640308,1.413898,-3.8938956,-2.099087
1003,-6.3617549,-1.7679713,-3.8938956,-2.099087
1004,-2.1469526,1.4527392,-3.8938956,-2.099087
1005,-3.1206839,-3.4041133,-3.8938956,-2.099087
1006,-5.8568978,-.71208274,-3.8938956,-2.099087
1007,-.68020487,-1.278863,-3.8938956,-2.099087
1008,-1.735834,-1.5305542,-3.8938956,-2.099087
1009,-1.5586498,-.53450423,-3.8938956,-2.099087
1010,-3.0411925,-1.5660118,-3.8938956,-2.099087
1011,.67595792,.91626436,-3.8938956,-2.099087
1012,-5.5218787,.36697385,-3.8938956,-2.099087
1013,-.71740723,-.43408936,-3.8938956,-2.099087
1014,-1.7568718,-.17166056,-3.8938956,-2.099087
1015,-3.3704176,-1.0244843,-3.8938956,-2.099087
1016,-6.3734317,-2.9989996,-3.8938956,-2.099087
1017,-1.4530058,-.24223885,-3.8938956,-2.099087
1018,-2.6613939,-.2620241,-3.8938956,-2.099087
1019,-3.4834938,-.35575587,-3.8938956,-2.099087
1020,-2.9546683,-1.5563264,-3.8938956,-2.099087
1021,-1.0182086,-.14072958,-3.8938956,-2.099087
1022,-2.709013,-.56382495,-3.8938956,-2.099087
1023,-3.0819044,-.35796401,-3.8938956,-2.099087
1024,-.87028211,.11720747,-3.8938956,-2.099087
1025,-.76362389,.74162924,-3.8938956,-2.099087
1026,-7.1127024,-1.2545223,-3.8938956,-2.099087
1027,-1.7922281,.27032125,-3.8938956,-2.099087
1028,-.50755638,.53886867,-3.8938956,-2.099087
1029,-3.2786553,-.98398435,-3.8938956,-2.099087
1030,-.81895107,.20889078,-3.8938956,-2.099087
1031,-2.4545414,-.71319658,-3.8938956,-2.099087
1032,-3.081676,-.81086987,-3.8938956,-2.099087
1033,-5.011786,.90339386,-3.8938956,-2.099087
1034,-2.3229294,-.57146394,-3.8938956,-2.099087
1035,-3.4404111,.46963993,-3.8938956,-2.099087
1036,-44.20274,-5.3459001,-3.8938956,-2.099087
1037,-2.7044389,-.51267618,-3.8938956,-2.099087
