destination,DFE_close_towers
33,.2188113255635594
35,-1.356652955491801
45,-1.726072596537799
56,-1.086624876817512
58,-.6033540955282604
60,.3350822600235616
63,-.5599831663813443
64,-.7995143296114434
68,.3709775431891751
69,1.405805330528034
70,-1.240140006855938
71,1.60227196637828
72,-4.573817059692771
74,.1427917986440423
75,-1.637193143550519
76,-.5799975667208737
77,-.0245333173075313
78,-.2056849237889369
80,1.027732400365788
81,.6069549936651181
82,.9575218729519122
83,-.7241728717146567
84,-.8649671768153009
85,-1.597741623099144
86,-2.54695587008551
87,-.8213237623920013
88,-.235634177560141
89,.5633654570965734
91,.0086197734503198
92,1.093027393584828
93,-1.443963341471505
94,-.5308218513651023
95,.2233183097845716
96,-.9295109888940769
97,-1.263955922217502
98,.2873652384924773
99,-.0653764328668606
100,1.192764080768047
101,.6431263168783775
102,-.0909451095621356
103,-1.978557379667545
104,.5675162730591828
105,-1.106353760071929
106,-1.06346976146549
107,1.095996618456939
108,1.353081624933849
109,-.5417466787782024
110,.2446657076069539
111,.4358437951132482
112,-.568469275428484
113,-1.470462489846703
114,1.59312340471547
115,-1.041196703342138
116,.8657547058648518
117,-1.225569899167413
118,-1.647353128706881
119,.8046841607130054
122,-1.399918553167848
123,.4554007788524775
124,1.170789804318839
125,.5309324116249394
126,1.056882629818411
127,.4338485323266321
128,-.1723335849015372
129,-3.102701293384514
130,.0849684470652635
131,.8181424031553129
133,.7274660033076892
134,-2.932983715718249
135,.5563312816828045
136,-2.30989112339628
137,.9869402276553126
138,-.2583838342142575
139,.4035629872288828
140,-.3633809376108862
141,-.8340765573994335
143,-3.520806093165945
144,-1.972883948825001
145,1.157505768176709
146,.3601057879607956
147,-1.321221524818309
148,.3260115355177853
149,-1.06743832897779
150,.5276398896222857
151,1.340367643596012
152,-.6438889290019557
153,.690565532552897
154,.4319318590292351
155,1.071845094902022
156,.6522989780663196
157,.1178162366887989
158,1.192338296638256
159,.5565801952730997
160,-1.226735830303497
161,-1.084026820039376
162,-.5108025339924521
163,.8893676330279188
164,.5945300565714727
165,.3844604186628352
166,.5021171799364761
168,.3769401137842697
170,-1.140949702407003
171,1.099575882511546
172,-.0464659699108172
173,1.070153800760536
174,-2.833273755710484
175,-.1962337850936066
176,.5908152219551835
177,-3.223965063591397
178,-2.354933516310263
179,.1866320096760316
180,1.420407931584801
181,-.1579996849338209
182,.4692510333228289
183,.2000165326763899
184,-1.365923813324944
185,-.253255896085342
186,-1.101324320470183
187,-.3200098193735912
188,-3.530251729088641
189,.4960041434694353
190,.120255772345838
191,.483177346630407
192,-.0997678965694098
193,.9083185739071238
194,-3.203090195899259
195,.8873847327185049
196,-1.145351854719515
197,-.1016248734876991
198,.1115137460491225
199,.5092268679882332
200,-.4666665135113173
201,-1.098259509236031
202,1.390679523898248
203,.6569823271713523
204,.6232325981902425
205,-.9834865318518161
206,-.664077828226871
207,-.5392667301408631
208,.871817192802228
209,.0771233942010109
210,-4.002773230999179
211,-1.220513742551272
212,-2.529448052168392
213,.9084444711745234
214,.0063300990351654
215,-.1501145834220803
216,-.7405568024636504
217,-.0453205443960259
218,.9115700826497282
219,-.6102877994065034
220,.032720071045883
222,-.1683143576559074
223,.9085145650263549
224,.2283293956834441
225,.3246718722536939
226,.5114140868645665
227,.672995120657915
228,-2.005023622414988
229,-.6038295950134158
230,-.2886709276283044
231,.1311707977604682
232,.4997694888058658
233,-.4845310883049919
234,-1.933396031353501
235,-.3004344399572288
236,-.3029458072070729
237,-.1235384958716991
238,-.7927469304556108
239,.9944388687858612
240,-.3387440326790706
241,-.0113454180260401
242,.0314526975520648
243,.831777907393747
244,-.3777129580470975
245,-.3237253117614568
246,1.097666790776796
247,-.1153046213031173
248,1.570113710730777
249,-.5537104305577225
250,-.7634120455587521
251,-1.515820794745564
252,.5065991904847608
253,-1.778541170361189
254,1.271674612699576
255,.0976631077126069
257,-1.092244230541729
258,.3102068609741674
261,.5800033077351032
262,.5234481178295289
263,-2.336412968583665
264,-5.035362664981949
265,.0891049923750865
266,-2.580172064370288
267,.2234556514438385
268,-2.147064552654045
269,-1.246277418561191
270,-1.086815950931508
271,-.20871271537115
272,-2.658362996826629
273,-.7140872195177536
274,-.1243709666974508
275,-.3159018823657035
276,-2.405537087295286
277,.1318272287534143
278,-.0192207693415273
279,-.094561016022881
280,-.6666330093257855
281,.6096706449592987
282,-1.423548239373387
283,-.4478380443090506
284,-.6211468146026486
285,1.007668749388259
288,-2.694196139131808
289,.4741694639802718
291,.4091313970782385
292,-.0521729471673004
293,-.9861709562149241
294,.9069519636044824
295,-.3619693532257427
296,-.7108786308348626
297,-1.240384947318311
298,-.1664501943032199
299,.2767830568062815
300,-4.438835366928085
301,.5322819583366024
303,-2.564835298613931
305,-.068585290796237
306,-1.751153639321505
307,-1.720841617624407
308,-2.189516718530739
309,-1.178745729957002
310,-.8392209895235342
311,-2.427894916724757
312,-.1267245671362155
313,-2.1162295726438
314,.5110848052789054
315,.0715977912655275
316,-.1705022966479119
317,.6384792954055706
318,-.4276095802289455
319,-1.001619076873271
320,.6368685850778535
321,.2682289122552222
322,.0206946951974445
323,-.8016579062084555
324,-2.262434175788099
325,-.3750974179276371
326,-1.516692967307615
327,-1.133258886705725
328,-.8681098305521538
329,-4.336021847361263
330,.1863655319481554
331,.4087732070875369
332,-3.767252028911853
333,-.9518191641563029
334,1.596518584729058
335,.1514145725885021
336,-.1475740743359533
337,-1.992839251344182
338,.2739843212090067
339,-.4822404432940827
340,-2.694974959929757
341,.906157168408336
342,.7972592064371437
343,-1.432430120509962
344,-.1708964756105247
345,-.933451183638601
346,-1.287253477934425
347,-.6387920227651317
348,-.5658573513293746
349,-.2260106634539989
350,1.144447462124662
351,-.2233393571276141
353,-.353740021688299
354,-2.081820411844207
355,-.1374763463542271
357,-1.178745087706087
358,-.5813149344050711
359,.1923840223363968
360,.4078911924394151
361,-1.564939240427221
362,-.0528648336969546
363,-.631680414716939
364,-.6499925877048763
365,-.9484996708458163
366,-1.387755567776808
367,-1.449349730311563
368,.5298722313539737
369,.5669799544607876
370,-5.057802023731702
371,.5042269247458619
372,-1.352522296879075
373,-1.536808172780198
374,.6673353038404062
375,-1.291855732279909
376,.0118312675846223
377,-1.561961800468737
378,-.8448003835564715
379,.0633099272893253
380,-.1573323207713119
381,-.8678129818094884
382,-2.463507748680807
383,-.7222475464935701
384,.1132652276178668
385,-.4744153711904417
386,.5626058866651332
387,.1557542805365476
388,-2.749322808398066
389,-.1031506848280935
390,-1.139665998897319
391,.109146977724952
392,-.0394580030890983
393,-.101774220846519
394,-.5681411703120357
395,-.1990489597203907
396,.7839535022698484
397,.9207248279286674
398,.2548174484046287
399,-.9079866271166258
401,-.9784643390419302
403,.1670057488562002
404,.8980803068966617
405,-.3675339846201064
406,.4196881868610721
407,-.8687596808435076
408,-1.743125212958043
409,-1.272145812123548
410,-1.350306118909478
411,-1.27400713051967
412,.440352088911532
413,-.3347271470026326
414,-.1487553632441714
417,.551410209517972
418,-.2046123842969538
419,-.8388785372389157
420,-2.653362766002278
421,-6.339388041989546
422,-.2200499191412027
424,-.0399837664500669
426,.0222890204287826
427,1.004431586876325
429,-.0958236570795589
430,-3.638784842536253
431,-.3998474745181021
432,-.9142732633712334
433,-.3255876230813189
434,.25801835817518
435,-.3078205788049848
436,.3457908069233441
437,-.3055844389426352
438,.0730449431450452
439,-.7880526587268158
440,-2.404229118364654
442,-.5068492016095287
443,-.6424108618613841
444,-.801774795468418
445,-.9062358436182472
446,-2.659339214197489
447,-2.668018896447269
448,.2294796033739498
449,.1188732640457567
450,-.2913971391001321
451,-1.824342431189735
452,.0446864871591028
453,-.3420513091919711
454,-1.38433940101631
455,.2840845006204549
456,.8739712978017935
457,-1.993306589861057
458,-.3631016587787704
459,.1297063060569992
460,-2.248045935517301
461,-1.355360948614342
463,-.0104788747766074
464,-.6748788425926191
466,-.4995854991748677
467,-.7035667028151513
468,.3467429320544442
469,-3.349063257451766
470,-.2910113809332031
471,-.4283254716683397
472,-.7566231758912135
473,.0500949421096717
474,-1.871059816703194
475,-.3703451480193988
476,-1.978761090569621
478,-1.812089903828137
479,-1.386280950292235
480,-.2750325314193635
481,-1.303350877102196
482,-.6570043369782482
483,-.6439797076957199
484,-1.507672611269718
485,-1.449761365822495
486,-.3414948109725049
487,.8663109755659364
488,-.223018610514473
489,-.3634694286992019
490,-.2185144620695424
491,-2.935836937967293
492,.4427336734642474
493,-1.111394770499227
494,-1.14472264902696
495,-.5118113331016384
496,-.5932953069022082
497,-.5705596898217562
498,.7604755919945433
499,-1.725448708090695
500,.4413614069876104
501,-.3020373250300039
502,-.967251410679736
503,-1.380202096119717
504,-.9249276003035783
505,-3.016291375359286
506,-1.218100317915398
507,-.6878021783027763
508,-1.224882638943765
509,-2.636458591008651
510,.0150739621905546
511,.1269061514387087
512,-.7173730925462495
513,.8449143025040138
514,-1.791384422090196
515,.170384403364174
516,-.0963577670096769
517,.7185453251183969
518,-2.225316307368637
519,-2.81020275441853
520,-.5200601199195506
521,-2.008361819720171
522,.3761178019240238
523,-.8780210926285165
525,-2.464607558897265
526,-.7567987202010702
528,-1.183718075093656
529,.8519538087981378
530,-1.745821284233724
531,-.2332801747792116
532,-.1251845645986154
533,-.5193731113924833
534,-2.546980198853375
535,.9011558833251915
536,-.7038241517955466
537,.3209197959863253
538,.2362753716699473
539,-.1919592225626445
540,.2744619125893697
541,-.1998314622042868
542,-.6143827966427657
543,-.4227425599795586
544,-2.610726875950422
545,-2.221399991772173
546,-1.989537289844701
547,-1.515559694196417
548,.4995860279090078
550,-5.601359197230095
551,.0866121300248649
552,-.7005746194530603
553,-1.138388564335322
