destination,DFE_logvol
358,.1871287202237803
359,-.5605470483046747
360,-.3530812675918849
361,.0194426040472279
362,-.4563233829968515
363,-.151716453267578
364,-.2709813954972657
365,-.2629183814901397
366,-.1986450437820889
367,-.3033185017006262
368,-.5165214115916925
369,-.4420893243331608
370,-.5472115107540678
371,-.6937246280444604
372,.2428287301753818
373,-.1532470846147478
374,-.5087571403136685
375,-.3046886063027417
376,-.5165750397154923
377,-.4066647259601195
378,-.3702209427688873
379,-.3344338608968366
380,-.5106278891074973
381,-.2786512584650231
382,-.0940545810946533
383,.1647447931809889
384,-.1132673937551363
385,-.4836311846435892
386,-.1774513650992759
387,-.2888018978392448
388,.016030528736536
389,.2580585583338972
390,-.2221377966725143
391,-.1033594554561459
392,-.1883996216548622
393,.2530337660755698
394,-.2038838441795295
395,-.3159600202644416
396,-.1529584866816558
397,.0261073608478825
398,-.0609026113666437
399,-.2214478159340312
400,-.4541243834954941
401,-.3612690882839766
402,-.6334381906548469
403,-.0467547279812048
404,-.4558435722477509
405,-.6581723814414135
406,.0088014943119888
407,-.2298948072479073
408,-.0015257896450883
409,.2208757694958468
410,-.3206816276823066
411,.3904463871803611
412,-.1517451317426232
413,-.2327214582738784
414,.4170511335148169
415,-.3723734655538246
416,-.2579599830539327
417,.0414724652058966
418,.4310043252122066
419,-.2121372267094059
420,-.5345842686256382
421,-.1272966592554809
422,-.2658253275126558
423,-.349342114222004
424,.0140270282100469
425,-.2433691423858504
426,-.1972548300287335
427,-.1216419320507959
428,.1688188344054817
429,-.0141196387156445
430,-.1862843684401324
431,-.2026393580045237
432,.3889860847681079
433,-.2707411536270492
434,-.152395777019879
435,.203347418849524
436,-.0654034638509349
437,.0197624288100855
438,.3349653290516705
439,-.6437316338585265
440,-.4923642276228113
441,-.4457690849472305
442,-.3893593198846064
443,-.1936723529055776
444,.362122656624341
445,.5934710570875716
446,-.2955751208180458
447,-.2965077403831106
448,-.262472211748056
449,-.2454538543425598
450,-.4253966622922024
451,.0958679549021758
452,.2052719586675634
453,-.1714650232951641
454,-.3450581172701762
455,.1092092161536596
456,.1306347982981187
457,-.3613170097742965
458,-.58530607712398
459,-.6034673658326086
460,-.3038944105075659
461,-.5082406970281791
462,-.0889312386741722
463,.0407391945772533
464,-.1338674665160607
465,-.2641771513017096
466,.3500428236170062
467,-.508239288076285
468,-.2326293760210537
469,-1.045312075629814
470,-.3478284038923243
471,-.143065599313193
472,.0809793787269042
473,-.4458688774994305
474,-.4990479012904696
475,-.3502375970388897
476,-.5996914522359729
477,-.145381433412487
478,-.5893983308472979
479,-.5854647742841026
480,-.1446998023439509
481,-.3095857778917538
482,-.1851859353060944
483,.279961788511207
485,.4097507881189804
486,-.3801264960914433
487,-.7383523322958224
488,-.2768984662407838
489,-.5694937580195732
490,.1861630713624053
491,-.1918795276572472
492,-.3546152078662154
493,-.1880310055595512
494,-.6729812888128298
495,-.567813364083399
496,-.0746490258704226
497,-.4456867496880044
498,-.5021775893757541
499,-.247456436214407
500,.3389134318035419
501,.6393775298798784
503,.2658513072646969
504,-.2903650715281958
505,-.6166163816628358
506,-.4808403680379718
507,.0525138529933739
508,-.3412812194466606
509,.2770529545261809
510,.3299040125121697
511,-.3853544377454964
512,.5462580975220641
513,-.0561649200838986
514,.1312338039742121
515,-.1330795928225684
516,-.1757144119872739
517,-.0925395769535182
518,.0758460368390678
519,-.123393475394511
520,-.2501620360121846
521,-.1314220600707682
522,-.5577590834493321
523,-.1449647696123151
524,-.0281174332272727
525,-.4846543712557311
526,-.3207477697323429
527,-.6581402195195516
528,-.2986741092494648
529,-.262137148342971
530,-.1736154887696165
531,.1108293298965801
532,-.2662650943705989
533,-.6130944728718311
534,.0231641452771956
535,-.3377525016133218
536,-.1405394210600743
537,-.090406273492036
538,.0029191260986378
539,-.1522358161394494
540,-.5697314114149905
541,-.2942249662007377
542,-.0973458566230968
543,-.0997843990072642
544,-.683953517016763
545,-.1918146600008357
546,-.4984739351595014
547,-.3784284217481514
548,-.0453636371676629
549,.1060661037355896
550,-.2934652740199353
551,.1690511616894658
552,-.6872327886910583
553,-.2340964657972691
554,-.0938099149299999
555,-.0205627231394684
556,-.6131195908161731
557,-.4241127972111545
558,-.1996647370321379
559,-.6797708914545922
560,-.6901643366832196
561,.3455456230616255
562,-.0971626938318171
563,.2282124079888151
564,-.1276583426911569
565,-.0615886750080145
566,-.6564443945089756
567,-.1611889614157359
568,-.0504159285106751
569,-.8253344314814154
570,.1639041781987711
571,-.5673364977573465
572,-.0728456824292127
573,-.2135245281997176
574,-.7000430241215739
575,-.1398129219620589
576,-.3185715356262639
577,-.3143725746905932
578,-.7621761606921574
579,-.3350617272322879
580,-.1038652371408221
581,-.1569792123678468
582,-.0816399268314775
583,-.459456141346864
584,-.5585418145397266
585,-.1090293824472862
586,-.19712376335507
587,-.3610325670425787
588,-.3513500003693075
589,-.1523379855545812
590,-.7159131434118451
591,-.1573606844866942
592,-.0099057718504656
593,-.5796603298191476
594,-.1590262011432452
595,-.846665866784717
596,-.6553532137741699
598,-.2538406249174075
599,-1.107460372129573
601,-.6005461049845057
602,-.6078799030494544
603,-.288962871366731
604,-.0791988980268039
605,-.475196621485855
607,-.1397093084057217
608,.375370940872951
609,-.6069681036068013
610,-.2805773393700374
611,-.2881189091424298
612,-.1464365932678225
613,-.309083686178518
614,.0693123641000109
615,-.06911183274255
616,-.1731561137678206
617,-.1009102257594677
618,-.1023486018494714
619,.1282230445121539
620,-.8440376961014784
621,-.8664669642200132
622,-.0353086557766358
623,.3056536605122818
624,-.1595847958471287
625,-.2801450339030293
626,-.2433158606794059
627,-.3124703205027271
628,-.1487792907423213
629,-.4073993584787968
630,-.0185440202779675
631,-.5611838139914771
632,-.378668156289414
633,-.1936294814593291
634,-.1660071850551119
635,-.3840850024440202
636,-.0581567064895438
637,.0138313325036293
638,-.2867687600861258
639,.0123410521163885
640,-.245106009091038
641,-.2228187252050348
642,-.7174855387684342
643,-.7123575775678163
644,-.1556657801813476
645,-.4869943156548153
646,-.1690908772286976
647,-.3434940700136778
648,-.4741021432026835
649,-.3148137092223245
650,-.367415711675013
651,.0626695182377827
652,-.4018394551401276
653,-.4549963056031532
654,-.3843860510984642
655,-.121284035410938
656,-.2496348025528397
657,.1144395048010949
658,-.1379101285695819
659,-.8690429970055219
660,-.4647776318983882
661,-.5236960366082323
662,.1094160004969701
663,-.4476044513843479
664,-.4371603730329745
665,-.2596277937751666
666,-.3105846300059462
667,-.4244176692266978
668,-.6207005359104094
669,-.364482120487962
670,-.2092633293860224
671,-.3686792822550863
672,-.4551937491801959
673,-.4877019413151419
674,-.2435382717048249
675,-.3402657177108317
676,-.5702848185634154
677,.3032427512734404
678,-.2414530242352647
679,-.1643161898799285
680,-.2922183651609863
681,-.6308927762104852
682,-.4589415135116295
683,-.3229370469096752
684,-.5158876993240835
686,-.5218819416535955
687,-.4228391884022511
688,-.5382788360019699
689,-.7832744691353372
690,-.1769808495642168
691,-.0538642210997876
692,-.1580560677901397
693,-.3175061683296563
694,-.3343101329176288
695,-.2625532782809107
696,-.006053040555457
697,-.3204537859469115
698,-.5153526421445745
699,-.4438666299879456
700,-.255145571201049
701,-.6271548223721318
702,.0241471612712965
703,-.1362007171048251
704,-.070199003492241
705,-.5473104945956754
706,-.5895885641679862
707,-.4367477599678942
708,-.3069153040671201
709,-.2149581227608252
710,-.4006740160202732
711,-.4100291363843757
712,-.5057992507718053
713,-.2714225648455743
714,.1638630115554991
715,-.5414655548123183
716,-.4277618490609805
717,-.9088382820912442
718,.3425827882019138
719,-.539585482914185
720,-.5121431833813882
721,-.3948752499630447
722,-.3417444097536614
723,.2086018154977828
724,-.0218262866538329
725,-.391159444801705
726,-.5961414005525439
727,-.4679472042456795
728,-.0684988453189678
729,-.3789194247206114
730,-.4292840002864926
731,-.1512891673448809
732,-.0938392305179424
733,-.227247022277093
734,-.2568775070131286
735,-.2791065100512841
736,-.1290777421484479
737,-.3206248998672581
738,-.4498399611158501
739,-.1990313612437994
740,-.2391647255901877
741,-.4383943154906776
742,-.2011818565801666
743,-1.147448456230193
744,-.1683128183957601
745,-.2152499705634544
746,-.3725860070825802
747,-.2812873727714897
748,-.2914769507216463
749,-.5789168957402089
750,-.6587852141653445
751,-.4811576571255589
752,-.3016979434298085
753,-.9311174099277897
754,-.281366396815511
755,-.0743394797918974
756,-.1593336101189131
757,-.1921501418770502
758,-.470503891350792
759,-.5398659931378751
760,-.3288671002072897
761,-.3354563085855217
762,-.6473255385112763
763,-.3704690158863517
765,-.5078509843530319
766,-.2068758001681777
767,-.5445627128729864
768,-.2685034504514198
769,-.5429107067023373
770,-.374127864726011
771,-.2693181993443045
772,-.1765706062861238
773,-.1452275772915932
774,-.6950760981131155
775,-.6581656918141943
776,-.744144150777841
777,-.3315646039076631
778,-.3498926717774725
779,-.1290365762921852
780,-.1583601843300655
781,-.5157420539732462
782,-.3467169281729037
783,-.611897886003207
784,-.1917142197445726
785,-.3538948918688039
786,-.3990185541418406
787,-.2219959285701529
788,-.430771460565942
789,-.3439348543907086
790,-.465237503823003
791,-.3924215213133622
792,.0155608754037999
793,-.4379949655049383
794,-.5809188907647932
795,-.382266809729519
796,-.2810353770587156
797,.2349795489018104
798,-.357985413708401
799,-.3822586865287169
800,-.5683361468719155
801,-.6101025227402349
802,-.6555916691971632
803,-.054045768200542
804,.2024763432763825
805,-.6461697175562927
806,.134591266634549
807,-.0924303361605611
808,-.2224794671599642
809,-.4385245269075912
810,-.0098987874632483
811,.0185588397040635
812,-.2289102778869076
813,-.231533986461813
814,-.327684190684553
815,-.2984490326208826
816,-.6423997751522829
817,-.0860348513367298
818,-.3839223757181811
819,-.4225757132728342
820,-.2660982218269793
821,.1461636833073524
822,-.4272049267940313
823,-.5536844968471604
824,-.5729030139575104
825,-.1898592316665806
826,-.2947686875462992
827,-.2377201257237569
828,-.330449555849879
829,-.6085795999908062
830,-.1193335224393786
831,.0343329525061404
832,-.3687485325317964
833,-.1855663413844779
834,-.4726991335175457
835,-.529350570923917
836,-.2475692020654073
837,-.7178679618156466
838,-.6230223832474628
839,-.3306034143309131
840,-.9260446287705758
841,-.381160862079665
842,-.5273443234348579
843,-.2690292137350709
844,-.4742661895436371
845,-.5129454730374152
846,-.5961506715121064
847,-.3195861845672662
848,-.1672929449197249
849,-.4465917615003898
850,-.3529284344603884
851,-.2099090096364665
852,-.2972829070053805
853,-.1419752195701063
854,-.5358865396364201
855,-.6401457273913478
857,-.2252260985689564
858,.0735463956570771
859,-.3340430160252226
860,-1.111769687436825
861,-.23205238947496
862,-.207234571967652
863,-.3038886343656706
864,-.2228740901312178
865,-.3681294515512689
866,-.6756632861571907
867,-.3007682905884139
868,-.3861452118469671
869,-.2528588262931942
870,-.7628092805293403
871,-.2840028104457895
872,-.1400616850039787
873,-.4437001212968193
874,-.1512009020722321
875,-.1072732586584027
876,-.2406546219511224
877,-.3827739072133809
878,-.549294330930873
879,-.4364788545325682
880,-.4819133040818607
881,-.4745500014354846
882,-.3534690927757734
883,-.3520080347867893
884,-.0171379039144504
885,-.1421702550782761
886,-.3002140468882908
887,-.3916492972036782
888,-.5816525637671713
889,-.3581310121932233
890,-.2080526003327182
891,-.3745576848993778
892,-.5933632314386911
893,-.5230759299774275
894,-.2777188077967922
895,-.1128171788211183
896,-.1819718642966444
897,-.1646602661180165
898,-.6333078982210457
899,-.2355559826628303
900,-.5094873807694643
901,-.204764100890691
902,.2447240499155988
903,-.222154760280482
904,-.3820726120066243
905,-.1472856353092679
906,-.394908362968496
907,-.3957821501688168
908,-.2228169201889666
909,-.9336636765608318
910,-.1687174057566167
911,-.3900122017425805
912,.0653183699319061
913,-.3946881101445895
914,-.2981990265106783
915,-.3720053899291076
916,-.2078073792290327
917,-.202979566203837
918,-.3527670091904025
919,-.5739514281072635
920,-.0353039985753624
921,-.3490690843799455
922,-.1870307369084742
923,.0344043941584323
924,-.2442448247681967
925,-.4799476048399868
926,-.2653438667111841
927,-.2797815164579365
928,-.4590887387484444
929,-.5407299986171762
930,.179490454451818
931,-.3913121293370911
932,-.4089979121621511
933,-.3850848065971157
934,-.3329773749801199
935,-.3290231104672314
936,-.4023904333997819
937,-.3347270008713559
938,.3110425851412655
939,.083730509180817
940,-.6218581295985691
941,-.1960752485872956
942,-.1665609106517537
943,-.2926853011896767
944,-.3510984208513802
945,-.1008180974409543
946,-.4952481801580527
947,-.2149097241286371
948,-.1128746624675017
949,-.4196776971627664
950,-.5957484265230035
951,-.1728846365954772
952,.2186202204687626
953,-.1784791122210922
954,-.7950632144364922
955,.0060991376292024
956,-.3199556518542295
957,-.339575128934287
958,-.4230171141953889
959,-.2608878155923005
960,-.3340187104300573
961,-.158650046074312
962,.0141330917221606
963,-.3495209415740702
964,-.1992120696114102
965,-.2737821169346925
967,-.4268942452022045
968,-.4211506254884578
969,-.4181665337499177
970,-.393803072900924
971,-.4226958294082893
972,-.2865964443754785
973,-1.17016383828552
974,-.8618434577327222
975,-.2950656265489759
976,-.1431963215573197
977,-.4476930592656458
978,-.3466243192770554
979,-.1214919235441136
980,-.3544047651081317
981,-.5236124658648855
982,-.2383238759381936
983,-.1458030326741085
984,-.3893752417902298
985,-.75096103386299
986,-.2892067191435277
987,.0287492294340117
988,-.054141412443845
989,.2875798824584956
990,-.3390598710938023
991,-.4529446952921569
992,-.0662528282471974
993,.3136053635982457
994,-.5155368172470626
995,-.025838358684028
996,.0908097372752057
997,-.2698685317530984
998,-.347362684511245
999,-.2477016392408475
1000,-.3384783781426252
1001,.0727972113708695
1002,.3017625178108095
1003,-.498124593290045
1004,.4043463573556976
1005,-.3998057187852923
1006,-.4178538161209499
1007,-.2329415319066202
1008,-.4517586860554631
1009,-.3158793749297265
1010,-.4281807950423546
1011,.1493104382731529
1012,-.1741190641695851
1013,-.1569429691095758
1014,-.2059018897701112
1015,-.5200560874543836
1016,-.6383695899178234
1017,-.1120170119860622
1018,-.3148543715312411
1019,-.3833368069247843
1020,-.5188431818259902
1021,-.1413516986934511
1022,-.2412459883519174
1023,-.2229257116546872
1024,-.1003321453739095
1025,-.0382537453224218
1026,-.3886537638087036
1027,-.1684753184514342
1028,.025076146472046
1029,-.3656934345789582
1030,-.1500737928997736
1031,-.3456760585004518
1032,-.3929590768862995
1033,.0037765144407444
1034,-.2941886273571899
1035,-.1230742174125795
1036,-.3106410892915294
1037,-.2539053009325317
1038,.0076294917621313
1039,-.1606904432267381
1040,-.2352454873195724
1041,-.3400309765819585
1042,-.1691654917166799
1043,-.0189636643269533
1044,-.0697043859684046
1045,-.0181481285507926
1046,-.1359262462363391
1047,-.2041908999275005
1048,-.6499445386323908
1049,.1081891281180419
1050,-.3595190407843434
1051,-.2077365137139101
1052,-.5896589208891093
1053,-.0830531531968881
1054,-.6152397008489312
1055,-.1494809273829758
1056,-.1196120687354513
1057,-.0704484708750767
1058,-.2946685874844404
1059,.0249602396895292
1060,-.0676377554494611
1061,.4382836640559967
1062,-.2178303746461724
1063,-.3068642599914146
1064,-.0115450433547047
1065,-.4995045515414623
1066,-.2818414891251598
1067,.0676798157450708
1068,-.2453895267547437
1069,-.0504525797534159
1070,-.3181422030270514
1071,-.5670507689831871
1072,-.1909207384663342
1073,-.1123984409939259
1074,-.3132179498512311
1075,-.2379385765831733
1076,-.4672267774745055
1077,-.500857991778526
1078,-.3937230567872124
1079,-.0193422939872355
1081,-.6797441583852675
1082,.2045735247347375
1083,-.0773120457882665
1084,.2815761367215628
1085,-.5834626782729854
1086,-.4722080610738593
1087,-.4851094718427909
1088,-.5364850945260452
1089,-.5086958843929816
1090,-.4617789496014798
1091,-.2574642691555898
1092,-.6309208673847134
1093,-.5018725289165608
1094,-.0827094094108833
1095,-.6294126705476834
1096,-.4607478098403307
1097,-.0157930184357563
1098,-.1868998338697548
1099,-.5108212153161797
1100,.3012644713585632
1101,-.4444057298639025
1102,-.4176360681592569
1103,.0578266479871792
1104,-.4621030078199024
1105,-.54540211574972
1106,-.4595364634503859
1107,-.2128265819878015
1108,-.4436261821634769
1109,-.2575535288869678
1110,-.120218949449196
1111,-.0146743753168073
1112,-.4083966335762765
1113,.0743839010989026
1114,-.5952044192530485
1115,.0956144768894666
1116,-.3674067006626699
1117,-.2791423152171976
1118,-.3098380048520373
1119,.0022879060786956
1120,-.3056580566007657
1121,-.2833135144567117
1122,.1825135567064178
1123,.1984706454072315
1124,.0352308313767806
1125,-.1717877163342559
1126,-.0091539381986708
1127,-.7433091916388482
1128,-.3032623052623358
1129,-.3710418516948401
1130,.1378622365828935
1131,-.3240722324897541
1132,-.470390159945726
1133,.0492397063550194
1134,-.6781948702400313
1135,.117144223035416
1136,.0262186688788826
1137,-.2057681627780043
1138,-.3306818942744925
1139,.1778391640080274
1140,-.1125307657801716
1141,.386042851105223
1142,-.3952654354329122
1143,-.3585636160342929
1144,-.2014432873774965
1145,.8002028948985666
1146,-1.540458355660494
1147,-.0702304629739062
1148,-.2571020348436852
1149,-.4065366943000085
1150,-.2926579731889075
1151,-.1908636922422364
1152,-.6501742781196321
1153,-.1861579917596116
1154,-.1076745871373021
1155,-.2887426578713249
1156,-.0762894682145095
1157,-.8033326634334547
1158,-.1621725612000552
1159,-.4795407633040625
1160,.1416609598796627
1161,.1594711786880783
1162,-.5303132089396101
1163,-.1587509240739115
1164,-.1731455324846529
1165,-.3370590141460432
1166,-.0549971081913603
1167,-.1234101091824047
1168,-.2756186458602173
1169,-.4403534313848197
1170,.0989649985924745
1171,-.2239138094746335
1172,.0140555975802152
1173,-.3739374915634697
1174,-.2643461504058581
1175,-.0481772933390783
1176,-.130282113838019
1177,-.5076745845947278
1178,-.9536113072416972
1179,-.3666428634548853
1180,-.2128251573351298
1181,-.5042054573940933
1182,-.1517070353444457
1183,-.4141516878378207
1184,-.6963153040797815
1185,-.595075027097597
1186,-.0166150027619107
1187,.1266477629266472
1188,-.4505284287290602
1189,-.6071961401452389
1190,-.0608750825683709
1191,-.5351608605864724
1192,-.3123829542100633
1193,-.0428251283088159
1194,-.5053662741984835
1195,.0499512034994225
1196,-.3439173605397419
1197,-.3947984403649279
1198,-.3899058878267112
1199,.0164804934865984
1200,-.1236128478324902
1201,-.4605883856702076
1202,-1.383113453403796
1203,-.0866863355271225
1204,-.0553764737762175
1205,-.2858824817823534
1206,-.2974841158053436
1207,-.0601569932573716
1208,-.1808510315562163
1209,-.2271926161523317
1210,-.2037735115578489
1211,-.3761046237740378
1212,-.4205744344336005
1213,-.2950345802490454
1214,-.0896718653786633
1215,.3087886370179469
1216,-.4940869759781678
1217,-.3201518546883469
1218,-.4181029846166293
1219,.5546720712238308
1220,-.3282642409443475
1221,-.2066389182400206
1222,-1.654195804382038
1223,-.0586713197407867
1224,-.2152659962021211
1225,-.1467862181100706
1226,.2601438913894182
1227,-.2359191562229464
1228,-.0418776878308826
1229,-.3560479803658599
1230,-.2289985515761214
1231,-.1442608230668553
1232,-.4274360761473778
1233,-.3538679612177477
1234,-.2644207445087776
1235,-.6247424275878206
1236,-.6010822049717525
1237,-.272468275516097
1238,-.6990220998353983
1239,-.3719895546071594
1240,-.6827200646778822
1241,-.562358429030694
1242,-.5499759854620867
1243,-.6286785554764127
1244,-.4276390155188269
1245,-.4924159006297085
1246,-.609230064011431
1247,-.5550972881498084
1248,-.5882501448410736
1249,-.1280803416615987
1250,.3191320088872023
1251,-.4490047439049817
1252,.1027629630986727
1253,.5891531608206485
1254,-.5235034355778826
1255,-.5965000791664331
1256,.2428122135277064
1257,-.1811981151064161
1258,-.1968918242021259
1259,.3400048631912521
1260,-.0141426678279876
1261,-.197782294104988
1262,-.2628123362556385
1263,-.4702699691401973
1264,-.7266258964772281
1265,-.4863623407423763
1266,-.1611696431397959
1267,.0806223463995051
1268,-.0702054543730819
1269,-1.936361964435578
1270,-1.151054907808161
1271,-.5040596222124145
1272,.2318289963829532
1273,-.5636861740347915
1274,-.1516472978907588
1275,.253192020132012
1276,-.6269774057708836
1277,-.2184992543082602
1278,-.2301575116397335
1279,.0849183020178712
1280,-.5270392462386266
1281,-.3728340609006136
1282,-.2747968736375956
1283,-.4111023634735004
1285,.1832227580751633
1286,-.4476814429677963
1288,-.275200998549117
1289,.0679625394142197
1290,-.4974653246026536
1291,-.1641338054603976
1292,-.4331616980572719
1293,-.3075139930786392
1294,-.0888630217130114
1295,-.9651030026660109
1296,-.0517422583296987
1297,-.4592216741644632
1298,.3796689943178437
1299,-.6809584517087429
1300,.0854510485864086
1301,-.3080006889879744
1302,-.4068517862667129
1303,-.3209168490665003
1304,-.6218211265928135
1306,-.2146397833085856
1307,-.2402496901038067
1308,-.4145586644264271
1309,-.3903076906523849
1310,-1.087708511044338
1311,.1698660908683153
1312,-.5120099387171304
1313,-.0687482365420259
1314,-.3573533467840941
1315,-.062877272025909
1316,-.1452579994391931
1317,-.1890161473698026
1318,-.8958666806261776
1319,-.3041601050155754
1320,.1312828512164182
1321,-.2968000090501611
1322,-.150199387153612
1323,-.354393605940403
