destination,DFE_logvol
1030,-.7987385058467532
1200,-.3419091263006486
1389,-.056564749164387
162,-.1003946999917567
184,-.4292195764802831
422,-.4767108544935099
447,-.5302688078876886
499,-.6184167595528609
507,-.3230939211907999
528,-.7717507289311534
564,-.7166032904749231
680,-.3343982726926204
762,-.1489584335241046
834,.0296182701282765
845,-.0618248454413923
1144,.0917512864216813
1360,-.1435848393131925
205,-.2772718999478945
293,-.3563457873044433
296,-.4214030417760636
330,-.053302353536025
451,-.620291534269705
581,-.1015103064269558
950,-.2724105490033586
660,.18144227763459
797,.6193792166784855
336,-.1500627501725716
408,-.5889277813383429
566,-.6567560403202339
593,-.3989169208327376
738,-.6701061848859996
908,-.0566800174713176
1006,.3247876415220168
369,.1636518834292282
554,-.6196852884085067
835,-.2526596829699236
961,-.0855196337191922
1109,.1330120491532191
1133,-.3655477133969437
1202,-.02397022341313
1403,-.110466126670236
1426,-.0471529351125073
496,-.5470076418641208
613,-.2377516455934513
698,-.1301160407677714
872,.1313315142625902
1020,-.1274635103365569
1041,-.06669706156213
1044,.7367479517439165
1060,-.846024506593016
1483,-.2424979289735492
445,-.3857332229341309
1028,-.26169573445427
1042,-.1447491473608121
1312,-.0794215076762752
1340,-.1938084782527076
206,-.3549673738464835
253,-.4318531730901176
313,-.5640493186558438
449,-.2638649067564794
541,-.0840004543651645
571,-.5149308294908257
608,-.2314847006818814
673,-.4840722182115484
739,-.4639362558301056
823,.3099913205454467
1309,-.2541658828107473
1593,.0941141760218272
70,-.4439415052521899
589,-.6720301720589955
1051,-.5076148642959614
1252,.1202396800202684
1256,.0094351875225316
1435,.3006544525773936
989,-.0960451811766465
380,-.2020399354892619
632,.1831324032188794
661,.1827562104900814
731,-.4983973865727989
842,-.6181783855162482
925,-.3192111994280737
999,-.2527492389351556
1469,-.0704048412275692
118,-.3585035816448561
201,-.2342978875749672
348,-.2028194009295718
461,-.6566318928751207
789,-.8395791323582228
822,-.684610919809205
899,.0488866729194866
1083,-.4921477393558112
1146,-.4093484525776142
1225,-.1380327302194766
1310,-.2434302381268509
1345,.2044129478155243
793,-.4576907017355564
949,-.1824597915502371
1072,-.4676834328193616
1449,.0105686061465872
1558,-.0318127819056109
572,-.0752673723673548
788,-.6228473406769791
1140,-.2678655774708897
1342,-.1344880834344753
1383,-.1363601407215682
401,-.3521739110300025
693,-.6220785375181891
741,-.3192591227556882
297,-.3253238175765579
440,-.5490575982526845
472,-.5499505865385766
474,-.5265834330712723
544,-.4961551485328561
633,-.6133138666860867
782,.0169579022304181
851,-.6641608597226797
1017,-.6308648885700348
1458,.0574439046684292
228,-.4238251913092842
234,-.6068867753621838
634,-.4769235322382763
970,-.3799241410593119
149,-.4232187945877105
174,-.603635557545668
288,-.6436875028018952
303,-.7992619975252392
343,-.4391952726043503
375,-.7752244633684631
410,-.5176231366380475
450,-.3124673752905477
491,-.8654254827375667
662,.2918761825141638
757,-.4717785888012664
787,-.127678908830036
817,-.6414482255875442
824,-.7431712697798144
984,-.3613563622796779
986,.1108199999676361
1066,-.3550223339574543
1076,-.2076896372699802
1235,-.0964056693965004
1366,.3157610112353283
1503,.1933009140732704
1519,-.2986245814136559
506,-.4033231551979922
521,-.5587845577804589
93,-.3526588028353095
470,-.2637113080443208
497,-.4636438814579015
542,-.2460042737551084
750,-.1382148792843695
766,-.4005339608224734
777,-.6784404456078176
861,-.102996321898686
1115,-.1575441910509075
1135,-.1388613490942292
1356,-.2379516060713281
1394,-.2168928255674202
1445,-.010046490143537
1536,.3539744693226773
311,-.7130812539694042
1497,.2362798929980359
646,-.6099099952520374
920,-.5086327444397553
956,-.9477434863216864
963,-.1358660931519728
1021,-.7690385332286703
1077,-.28087865983664
1158,-.2927402014029043
1348,-.4453801610759067
1432,-.1557840562198942
1550,.1725816381313518
552,-.3391199999986975
917,.0710533910319086
1062,-.0890539703369602
1132,-.0890513767025927
1323,-.4025645026516563
1374,.4921431208247249
1500,-.0891561691325043
188,-.5491517450817286
430,-.6745781819523814
630,-.2615350335140292
733,-.4913628452645991
775,-.4777614713666072
850,-.6089288421950918
1010,-.6422362508028894
1116,-.2648950105089576
1131,-.462905788590193
1193,-.2182188471642271
1257,-.1439021435122558
1479,-.290943884128613
779,-.4349015038783534
901,-.957094089462038
992,-.6236027593165295
143,-.6326601796318035
485,-.581424027004804
1129,-.3611592383300992
1353,-.4122496574116707
530,-.4254006061514782
610,-.6269935238593173
1105,.1219809688220226
796,-.4043768078545832
897,-.2318945563225684
1408,-.1535164803053248
276,-.7811647841942122
618,-.504438460398263
681,-.8651127189119582
1023,-.1874162189882992
1119,.7420794311063083
1440,.3273230674702156
953,-.3639885151073246
1153,-.1616064658225926
1180,-.1433422771803828
752,-1.00438650183544
809,-.9227505465052129
1024,.715623885729281
1321,-.2996723962608888
1498,.2340629130153308
466,-.2575711792318206
663,-.7206740248351575
709,-.5541573319615967
885,-.2964269063490699
556,-.710491922248632
975,-.4912459325562379
354,-.7204846225186828
1333,.1855421605268423
1303,-.1136959132044368
1005,-.3500099055457991
1357,-.1906392889165822
1391,-.0638027252966617
778,-.7060853285807979
1370,-.162596752298685
1406,-.3358686635376159
1496,-.5990446390909784
1365,-.5911427792547939
1302,-.4801868034319649
1350,-.2648302444579277
308,-.4955795917965057
326,-.4087704472786632
943,-.5949682303396507
658,-.5835279767272897
1189,.2416498347840298
1313,-.7852514268895538
729,-.6062795776973076
1541,-.4131291587719713
836,-.5059792323230667
514,-.5644244040117558
1505,-.102074070577864
1502,.0244079588707119
545,-.6443765936393913
780,-.8219964752690518
1447,.0909850250247421
518,-.623143822112777
1262,-.1528996463055687
1448,.3392236194456109
1092,.2835299509422062
1169,.1239616765916856
1577,.3026913850008272
893,-.8258362371239082
1185,-.4505186898060002
1179,-.3451435583829349
1222,-.6082656696950706
1556,-.1511326200148995
1330,.0912393267228403
194,-.6624159913528047
210,-1.02571580155304
831,-.7165972988764244
882,-.5042435344320557
1571,.3432215043424201
1084,-.8060682896986747
212,-.7811148072611361
776,-.631469998228954
525,-.5728769359028412
958,-.613217747902162
1474,-.0238616232021628
177,-.549546328240761
1265,.0190149362711422
1547,.2830664164360232
1122,.4496346167523924
1294,-.294178564838962
1439,-.2858677287825062
1012,-.8085637967753282
1139,-.8585680657349992
1630,.7364255542000764
1274,-.3592206779195062
941,-.4504868826070242
1199,-.4910046867071405
991,-.6909556459737523
1409,-.5213240433105607
1559,.4671378819274479
847,-.8158917543911046
1413,-.3317762993134165
1067,-.1306124877557975
1216,-.7336138206913879
1467,.8869063533518974
1150,.2057433134914833
1215,-.1444654414555585
1549,-.1003270541915407
300,-1.087240687901411
710,-.5529772708928111
1473,-.0339333051462221
1100,-.4331129030463499
1196,.1134460855737528
1259,.3124441915871731
329,-.878823660751658
706,-.4430616478698128
1165,.385462542653449
1167,-.3102082803358016
1482,.0127580869553555
1529,.2485354496899643
813,-.7550320044117135
1525,.2512819741360497
550,-.9827725839051178
1320,-.2514952489463876
1427,-.3009862136365895
1456,.1831334135798413
1019,-.5423578683825736
1548,-.2127500561323124
1489,-.3514730647311244
1108,-.5398150911658447
1270,-.0964838504956107
1087,-1.113531180562729
1094,-.9700853985336719
1604,.2588090935550658
264,-.8625816388113303
370,-.7854550306102679
1417,-.7149652055032486
1493,-.1240767674811846
1152,-.5951711875662646
1534,-.2538100662202833
756,-1.054302328147836
1587,-.0807978925208609
1670,-.0423678434566998
1414,-.7076242866713535
672,-.9768749577435029
919,-1.122488571017828
1176,-.9837051527018876
1118,-1.027304176006261
1626,.104556366456155
1362,-1.056857972357917
1111,-.9708435218262945
1705,.4159761387081576
1249,-.7178160980450722
1698,.3007686314979726
1454,-.2564177304284343
1747,.0017330449965276
1575,-.0431000261290884
1651,.1375263636107438
1029,-1.076680567757801
1732,.4421862915457446
1726,.0443097480445291
1136,-.8143263580128466
