6921,123
6922,123
6923,114
6924,114
6925,114
6926,93
6927,93
6928,87
6929,151
6930,151
6931,126
6932,126
6933,126
6934,239
6935,239
6936,239
6937,154
6938,154
6939,124
6940,124
6941,124
6942,124
6943,176
6944,82
6945,82
6946,108
6947,108
6948,108
6949,199
6950,199
6951,159
6952,159
6953,159
6954,159
6955,159
6956,159
6957,192
6958,192
6959,192
6960,144
6961,146
6962,146
6963,146
6964,146
6965,146
6966,146
6967,141
6968,141
6969,153
6970,153
6971,153
6972,153
6973,153
6974,153
6975,129
6976,185
6977,185
6978,185
6979,185
6980,185
6981,185
6982,140
6983,140
6984,140
6985,70
6986,70
6987,105
6988,272
6989,262
6990,262
8305,1912
8306,1912
8307,1912
8308,1832
8309,1832
8310,1832
8311,1946
8312,1946
8313,1946
8314,1807
8315,1807
8316,1807
8317,1783
8318,1783
8319,1783
8402,2142
8403,2142
8404,2142
8405,2219
8406,2219
8407,2219
8408,2219
8409,2219
8410,2219
8411,2265
8412,2265
8413,2265
8414,1987
8415,1987
8416,1987
8417,2073
8418,2073
8419,2073
8420,2073
8421,2073
8422,2073
8423,2247
8424,2247
8425,2247
8426,2036
8427,2036
8428,2036
8429,2127
8430,2127
8431,2127
8432,2168
8433,2168
8434,2168
8435,2127
8436,2127
8437,2127
8438,2141
8439,2141
8440,2141
8441,2133
8442,2133
8443,2133
8444,2084
8445,2084
8446,2084
8447,2157
8448,2157
8449,2157
8450,2157
8451,2157
8452,2157
8453,1896
8454,1896
8455,1896
8456,1860
8457,1860
8458,1860
8459,1860
8460,1860
8461,1860
8462,1879
8463,1879
8464,1879
8465,1879
8466,1879
8467,1879
8468,1900
8469,1900
8470,1900
8471,2010
8472,2010
8473,2010
8474,1970
8475,1970
8476,1970
8477,1970
8478,1970
8479,1970
8480,2253
8481,2253
8482,2253
8483,2164
8484,2164
8485,2164
8487,1744
8488,1744
8489,1999
8490,1999
8491,1999
8492,2036
8493,2036
8494,2036
8495,1896
8496,1896
8497,2092
8498,2092
8499,2092
8500,2126
8501,2126
8502,2126
8503,2025
8504,2025
8505,2025
8508,2005
8509,2005
8510,2005
8511,1992
8512,1992
8513,1992
8805,2371
8806,2371
8807,2371
8808,2406
8809,2406
8810,2406
8811,2382
8812,2382
8813,2382
8814,2382
8815,2382
8816,2382
8817,2397
8818,2397
8819,2397
8820,2364
8821,2364
8822,2364
8830,2353
8831,2353
8832,2353
8836,2340
8837,2340
8838,2340
8839,2315
8840,2315
8841,2315
8842,2315
8843,2315
8844,2315
8845,2282
8846,2282
8847,2282
8848,2279
8849,2279
8850,2279
8851,2279
8852,2279
8853,2279
8854,2406
8855,2406
8856,2406
8857,2340
8858,2340
8859,2340
8860,2397
8861,2397
8862,2397
8863,2364
8864,2364
8865,2364
8901,1060
8902,1060
8903,1060
8904,827
8905,827
8906,827
8907,1445
8908,1445
8909,1445
8910,1283
8911,1283
8912,1283
8913,1274
8914,1274
8915,1274
8916,1469
8917,1469
8918,1469
8919,1233
8920,1233
8921,1233
8922,1327
8923,1327
8924,1327
8925,1460
8926,1460
8927,1460
8928,1434
8929,1434
8930,1434
8931,1539
8932,1539
8933,1539
8934,1348
8935,1348
8936,1348
8937,1408
8938,1408
8939,1408
8940,1035
8941,1035
8942,1035
8946,1040
8947,1040
8948,1040
8949,1025
8950,1025
8951,1025
8952,1193
8953,1193
8954,1193
8955,942
8956,942
8957,942
8958,1052
8959,1052
8960,1052
8961,827
8962,827
8963,827
8964,1212
8965,1212
8966,1212
8967,1143
8968,1143
8969,1143
8970,1116
8971,1116
8972,1116
8973,955
8974,955
8975,955
8976,1184
8977,1184
8978,1184
8979,833
8980,833
8981,833
8982,1056
8983,1056
8984,1056
8985,988
8986,988
8987,988
8989,1131
8990,1131
8991,1131
8993,913
8994,1030
8995,1030
8996,1153
8997,1153
8998,1153
8999,1153
9000,1153
9001,1153
10201,6
10202,6
10203,6
10204,19
10205,19
10206,287
10207,287
10208,287
10209,1117
10210,1117
10211,1117
10212,1209
10213,1209
10214,1209
10215,1130
10216,1130
10217,1130
10218,286
10219,286
10220,286
10221,754
10222,754
10223,754
10224,37
10225,37
10226,37
10227,606
10228,51
10229,51
10230,51
10231,768
10232,768
10233,768
10236,49
10237,49
10238,49
10239,49
10240,49
10241,49
10242,18
10243,18
10244,18
10245,287
10246,287
10247,287
10248,34
10249,34
10250,34
10251,260
10252,260
10253,260
10255,34
10256,41
10257,41
10258,41
10259,51
10260,51
10261,51
10262,50
10263,50
10264,50
10265,50
10268,977
10269,977
10270,977
10274,1441
10275,1441
10276,1441
10277,860
10278,860
10279,860
10280,860
10289,606
10290,606
10291,606
10292,1209
10293,1209
10294,1209
10295,1209
10296,50
10297,50
10298,50
10299,50
10300,15
10301,15
10302,15
10313,37
10314,37
10316,1008
10317,1008
10318,1008
10322,39
10323,39
10324,39
10330,10
10331,10
10332,10
10333,10
10334,10
10335,10
10336,12
10337,12
10338,12
10402,11
10403,11
10404,11
10405,14
10406,14
10407,14
10408,14
10409,14
10410,14
10411,972
10412,972
10413,972
10420,1322
10421,1322
10422,1322
10423,1322
10424,7
10425,7
10426,7
10427,7
10429,302
10430,302
10431,302
10432,415
10433,415
10434,415
10435,17
10436,17
10437,17
10501,1185
10502,1185
10503,1185
10504,1238
10505,1238
10506,1238
10507,1082
10508,1082
10509,1082
10510,982
10511,982
10512,982
10513,1000
10514,1000
10515,1000
10516,1144
10517,1144
10518,1144
10519,1144
10520,1144
10521,1144
10522,1323
10523,1323
10524,1323
10525,1171
10526,1171
10527,1171
10528,1171
10529,1171
10530,1171
10531,1346
10533,1086
10534,1086
10535,1086
10536,1072
10537,1072
10538,1072
11005,2539
11006,2539
11007,2539
11008,2713
11009,2713
11010,2713
11014,2519
11015,2519
11016,2519
11017,2681
11018,2681
11019,2681
11020,2797
11021,2797
11022,2797
11023,2798
11024,2798
11025,2601
11026,2601
11027,2601
11030,2338
11031,2338
11032,2338
11033,2338
11034,2338
11035,2338
11036,2760
11037,2760
11038,2760
11039,2844
11040,2844
11041,2844
11042,2844
11043,2844
11044,2844
11045,2614
11046,2614
11047,2614
11048,2682
11049,2682
11050,2682
11051,2680
11052,2680
11053,2680
11054,2708
11055,2708
11056,2708
11057,2545
11058,2545
11059,2300
11060,2300
11061,2300
11062,2294
11063,2294
11064,2294
11065,2204
11066,2204
11067,2204
11068,2059
11069,2708
11070,2708
11071,2708
11072,3010
11073,2843
11074,3037
11075,3060
11202,2146
11203,2146
11205,2174
11206,2174
11207,2174
11208,2323
11209,2323
11210,2323
11211,2323
11212,2323
11213,2323
11214,2107
11215,2107
11216,2107
11217,2107
11218,2107
11219,2107
11220,2118
11221,2118
11222,2118
11223,2380
11224,2380
11225,2380
11226,2302
11227,2302
11228,2302
11229,2302
11230,2302
11231,2302
11232,2302
11233,2303
11234,2303
11235,2303
11236,2303
11237,2303
11238,2303
11239,2178
11240,2178
11241,2178
11242,2178
11243,2178
11244,2178
11245,2215
11246,2215
11247,2215
11248,2390
11249,2390
11250,2390
11251,2174
11252,2174
11253,2174
11254,2326
11255,2326
11256,2326
11257,2215
11258,2215
11259,2215
11260,2148
11261,2148
11262,2148
11513,2410
11514,2389
11515,2389
11516,2389
11517,2280
11518,2280
11519,2280
11520,2389
11521,2389
11522,2389
11523,2013
11524,2013
11525,2013
11526,2246
11527,2246
11528,2246
11532,2224
11533,2224
11534,2224
11535,2356
11536,2356
11537,2356
11538,2223
11539,2223
11540,2223
11542,2122
11543,2122
11544,2122
11545,2176
11546,2176
11547,2176
11548,2059
11549,2059
11550,2059
11551,2259
11552,2259
11553,2259
11554,2424
11555,2424
11556,2424
11557,2280
11558,2280
11559,2280
11560,2410
11561,2410
11562,2410
11563,2424
11564,2424
11565,2424
11566,2122
11567,2122
11568,2122
11569,2140
11570,2140
11571,2140
11572,2176
11573,2176
11574,2176
11575,2439
11576,2439
11577,2439
11578,2268
11579,2268
11580,2268
11581,2360
11582,2360
11583,2360
11584,2401
11585,2401
11586,2401
11589,2224
11590,2224
11591,2224
11592,2267
11593,2267
11594,2267
11598,2404
11599,2246
11600,2246
11601,2246
11643,2493
11644,2493
11645,2493
11646,2398
11647,2398
11648,2398
11649,2398
11650,2398
11651,2398
11652,2356
11653,2356
11654,2356
11655,2140
11656,2140
11657,2140
11658,2280
11659,2173
11660,2173
11661,2173
11705,2546
11706,2546
11707,2546
11708,2438
11709,2438
11710,2438
11711,2213
11712,2213
11713,2213
11714,2533
11715,2533
11716,2533
11717,2559
11718,2559
11719,2559
11720,2419
11721,2419
11722,2419
11723,2524
11724,2524
11725,2524
11726,2457
11727,2457
11728,2457
11729,2585
11730,2585
11731,2585
11735,2419
11736,2419
11737,2419
11738,2518
11739,2518
11740,2518
11741,2470
11742,2470
11743,2470
11744,2236
11745,2236
11746,2236
11747,2156
11748,2156
11749,2156
11750,2012
11751,2012
11752,2012
11753,2012
11754,2012
11755,2012
11756,2058
11757,2058
11758,2058
11759,2058
11760,2058
11761,2058
11762,2375
11763,2375
11764,2375
11765,2046
11766,2046
11767,2046
11768,2046
11769,2046
11770,2046
11771,1974
11772,1974
11773,1974
11774,2507
11775,2507
11776,2507
11777,2471
11778,2471
11779,2471
11780,2393
11781,2393
11782,2393
11783,2194
11784,2194
11785,2194
11786,2647
11787,2647
11788,2647
11789,2645
11791,2645
11792,2559
11796,2749
11797,2749
11798,2749
11799,2749
11801,2749
11802,2690
11803,2690
11804,2690
11805,2582
11806,2582
11807,2582
11808,2197
11809,2197
11810,2197
11811,2028
11812,2028
11813,2383
11814,2383
11815,2383
11905,2597
11906,2597
11907,2597
11908,2517
11909,2517
11910,2517
11911,2478
11912,2478
11913,2478
11914,2478
11915,2478
11916,2478
11917,2478
11918,2435
11919,2435
11920,2435
11921,2285
11922,2285
11923,2285
11924,2581
11925,2581
11926,2549
11927,2549
11928,2549
12206,829
12207,829
12208,829
12209,829
12210,829
12211,829
12212,753
12213,753
12214,753
12215,689
12216,689
12217,689
12218,673
12224,627
12225,627
12226,627
12227,627
12228,627
12229,627
12230,627
12232,682
12233,682
12234,682
12235,682
12236,682
12237,682
12238,574
12239,574
12240,574
12247,498
12248,498
12249,498
12253,574
12254,574
12255,574
12273,641
12274,641
12275,641
12276,641
12277,641
12278,641
12282,498
12283,498
12284,498
12285,734
12286,734
12287,734
12288,702
12289,702
12290,702
12291,702
12292,702
12293,702
12294,753
12295,753
12296,753
12600,805
12601,774
12602,774
12603,774
12604,774
12605,774
12606,774
12607,736
12608,736
12609,736
12610,736
12611,736
12612,736
12613,886
12614,886
12615,886
12616,886
12617,886
12618,886
12619,993
12620,993
12621,993
12622,322
12623,322
12624,322
12625,898
12626,898
12627,898
12628,728
12629,728
12630,728
12631,728
12632,728
12633,728
12634,653
12635,653
12636,653
12637,732
12638,732
12639,732
12640,945
12641,945
12642,945
12643,993
12644,993
12645,993
12646,653
12647,653
12648,653
12649,322
12650,322
12651,322
12652,965
12653,965
12654,965
12655,965
12656,965
12657,965
12658,879
12659,879
12660,879
12661,936
12662,936
12663,936
12664,936
12665,936
12666,936
12667,803
12668,803
12669,803
12670,803
12671,803
12672,803
12803,242
12804,242
12805,242
12807,679
12808,883
12809,883
12810,883
12814,584
12815,584
12816,584
12823,584
12824,584
12825,584
12826,679
12827,679
12828,667
12829,667
12830,667
12840,815
12841,815
12842,815
12843,679
12844,679
12845,679
12846,815
12847,815
12848,815
12852,918
12853,918
12854,918
12856,918
12857,918
12858,918
12859,667
12860,667
12861,667
12883,708
12884,708
12885,708
12889,980
12890,980
12891,980
12900,718
12901,718
12902,718
12903,718
12904,718
12905,718
12906,826
12907,826
12908,826
12909,826
12910,826
12911,826
12912,819
12913,819
12914,819
13211,122
13212,182
13213,182
13215,166
13216,166
13217,166
13218,166
13219,157
13220,157
13221,157
13222,143
13223,143
13224,196
13225,119
13226,119
13227,119
13228,119
13229,119
13230,119
13231,119
13232,119
13233,119
13234,182
13239,106
13240,213
13241,213
13242,213
13243,213
13244,213
13245,213
13246,114
13247,114
13248,114
13249,114
13250,137
13251,137
13252,137
13253,113
13254,113
13255,113
13256,131
13257,131
13258,131
13259,131
13260,147
13261,147
13262,151
13263,151
13264,151
13265,151
13266,151
13270,138
13271,138
13272,126
13273,126
13274,126
13275,183
13276,183
13277,183
13278,116
13279,116
13280,116
13281,176
13282,110
13283,110
13284,110
13285,110
13286,176
13287,176
13288,176
13289,176
13290,176
13291,130
13292,130
13293,130
13294,130
13295,130
13296,130
13297,199
13298,199
13299,199
13300,199
13301,262
13302,262
13303,262
13304,137
13305,203
13306,203
13307,203
13308,127
13309,127
13310,127
13311,109
13312,109
13313,109
13314,149
13315,149
13316,149
13317,131
13318,115
13319,115
13320,115
13321,114
13322,262
13323,164
13324,164
13325,164
13401,1358
13402,1358
13403,1358
13410,1257
13411,1257
13412,1257
13413,1263
13414,1263
13415,1263
13416,1334
13417,1334
13418,1334
13419,1263
13420,1263
13421,1263
13423,1187
13424,1187
13425,1187
13426,1187
13427,1187
13428,1187
13429,1349
13430,1349
13431,1349
13432,1334
13433,1334
13434,1334
13438,1416
13439,1416
13440,1416
13447,1292
13448,1292
13449,1292
13450,1292
13451,1292
13452,1292
13454,1411
13455,1411
13456,1411
13457,1425
13458,1425
13459,1425
13463,1425
13464,1425
13465,1425
13475,1411
13476,1411
13477,1411
13478,1310
13479,1310
13480,1310
13481,1383
13482,1383
13483,1383
13505,1480
13506,1480
13507,1480
13508,1480
13519,1480
13520,1480
13521,1480
13528,1416
13529,1416
13530,1416
13531,1178
13532,1178
13533,1178
13534,1178
13535,1178
13536,1178
13706,1558
13707,1558
13708,1558
13719,1661
13720,1661
13721,1661
13722,1395
13723,1395
13724,1395
13725,1395
13726,1395
13727,1395
13738,1614
13739,1614
13740,1614
13751,1515
13752,1515
13753,1515
13754,1614
13755,1614
13756,1614
13760,1515
13761,1515
13762,1515
13763,1483
13764,1483
13765,1483
13812,1565
13813,1565
13814,1565
13815,1565
13816,1565
13817,1565
13818,1491
13819,1491
13820,1491
13821,1491
13822,1491
13823,1491
13824,1495
13825,1495
13826,1495
13827,1495
13828,1495
13829,1495
13830,1432
13831,1432
13832,1432
13833,1510
13834,1510
13835,1510
14005,1502
14006,1502
14007,1502
14008,1502
14009,1502
14010,1502
14011,1359
14012,1359
14013,1359
14014,1359
14015,1359
14016,1359
14017,1442
14018,1442
14019,1442
14020,1442
14021,1442
14022,1442
14023,1433
14024,1433
14025,1433
14026,1385
14027,1385
14028,1385
14029,1385
14030,1385
14031,1385
14032,1459
14033,1459
14034,1459
14035,1459
14036,1459
14037,1459
14038,1500
14039,1500
14040,1500
14403,193
14404,193
14405,193
14406,193
14407,193
14408,193
14409,33
14410,33
14411,33
14412,74
14413,74
14414,74
14415,76
14416,76
14417,76
14418,195
14419,195
14420,195
14421,195
14422,195
14423,195
14424,195
14425,71
14426,71
14427,71
14428,71
14429,71
14430,71
14431,165
14432,165
14433,165
14434,335
14435,335
14436,335
14440,74
14441,74
14442,74
14458,569
14459,569
14460,569
14464,165
14465,165
14466,165
14473,335
14474,335
14475,335
14479,569
14480,569
14481,569
14482,63
14483,63
14484,63
14485,68
14486,68
14487,68
14488,68
14489,68
14490,68
14609,790
14610,790
14611,790
14612,1218
14613,1218
14614,1218
14615,1471
14616,1471
14617,1471
14618,1230
14619,1230
14620,1230
14621,1373
14622,1373
14623,1373
14624,1074
14625,1074
14626,1074
14627,686
14628,686
14629,686
14630,1078
14631,1078
14632,1078
14633,1078
14634,1078
14635,1078
14636,1244
14637,1244
14638,1244
14639,962
14640,962
14641,962
14642,929
14643,929
14644,929
14645,929
14646,929
14647,929
14648,615
14649,615
14650,615
14652,1471
14653,1471
14654,1471
14655,1244
14656,1244
14657,1244
14658,1520
14659,1520
14660,1520
14661,830
14662,830
14663,830
14664,615
14665,615
14666,615
14667,1493
14668,1493
14669,1493
14671,1520
14672,1520
14673,1520
14674,711
14675,711
14676,711
14677,1325
14678,1325
14679,1325
14680,1230
14681,1230
14682,1230
14683,1564
14684,1564
14685,1564
14699,1159
14700,1159
14701,1159
14702,830
14703,830
14704,830
14705,1413
14706,1413
14707,1413
14708,962
14709,962
14710,962
14711,841
14712,841
14713,841
14714,1471
14715,1074
14716,1074
14717,1074
14718,578
14719,578
14720,578
14721,1499
14722,1499
14723,1499
14724,1465
14725,1465
14726,1465
14727,1650
14728,1650
14729,1650
15401,2441
15402,2441
15403,2441
15404,2487
15405,2487
15406,2487
15407,2508
15408,2508
15409,2508
15414,2429
15415,2429
15416,2429
15417,2421
15418,2421
15419,2421
15420,2421
15421,2421
15422,2421
15423,2403
15424,2403
15425,2403
15426,2452
15427,2452
15428,2452
15429,2452
15430,2452
15431,2452
15432,2502
15433,2502
15434,2502
15435,2502
15436,2502
15437,2502
15438,2460
15439,2460
15440,2460
15441,2460
15442,2460
15443,2460
15444,2429
15445,2429
15446,2429
15447,2411
15448,2411
15449,2411
15450,2482
15451,2482
15452,2482
15454,2411
15455,2452
15456,2441
15457,2441
15458,2441
15459,2385
15460,2385
15461,2385
15462,2449
15463,2449
15464,2449
15465,2269
15466,2269
15467,2269
15468,2461
15469,2461
15470,2461
15471,2487
15605,996
15606,996
15607,996
15608,902
15609,902
15610,902
15611,902
15612,902
15613,902
15615,981
15616,981
15617,981
15618,981
15619,981
15620,981
15621,953
15622,953
15623,953
15624,953
15625,953
15626,953
15627,837
15628,837
15629,837
15630,837
15631,837
15632,837
15633,802
15634,802
15635,802
15636,1032
15637,1032
15638,1032
15639,1033
15640,1033
15641,1033
15642,1033
15643,1033
15644,1033
15645,833
15646,833
15647,833
15648,920
15649,920
15650,920
15651,944
15652,944
15653,944
15654,1032
15655,1032
15656,1032
15657,897
15658,897
15659,897
15660,988
15661,988
15662,988
15663,767
15664,767
15665,767
15666,869
15667,869
15668,869
15700,2293
15701,2293
15702,2293
15705,2269
15707,2242
15708,2242
15709,2242
15710,2310
15711,2310
15712,2310
15713,2467
15714,2467
15715,2467
15719,2293
15720,2293
15721,2293
16205,1368
16206,1368
16207,1368
16208,1368
16209,1368
16210,1368
16211,1522
16212,1522
16213,1522
16214,1329
16215,1329
16216,1329
16217,1329
16218,1329
16219,1329
16220,1466
16221,1466
16222,1466
16223,1466
16224,1466
16225,1466
16226,1514
16227,1514
16228,1514
16229,1514
16230,1514
16231,1514
16232,1443
16233,1443
16234,1443
16235,1443
16236,1443
16237,1443
16238,1443
16239,1667
16240,1667
16241,1667
16242,1421
16243,1421
16244,1421
16245,1421
16246,1421
16247,1421
16248,1799
16249,1799
16250,1513
16251,1513
16252,1513
16253,1513
16254,1513
16255,1513
16256,1713
16257,1713
16258,1713
16259,1424
16260,1424
16261,1424
16262,1424
16263,1424
16264,1424
16266,1443
16267,1429
16268,1429
16269,1429
16270,1751
16271,1751
16272,1751
16273,1347
16274,1347
16275,1347
16276,1351
16277,1351
16278,1351
16279,1307
16280,1307
16281,1307
16282,1544
16283,1544
16284,1544
16285,1371
16286,1371
16288,1388
16289,1388
16290,1388
16291,1347
16292,1347
16293,1347
16294,1351
16295,1351
16296,1351
16297,1583
16298,1583
16299,1438
16300,1438
16301,1438
16302,1338
16303,1338
16304,1338
16305,1722
16306,1722
16307,1722
16308,1388
16309,1388
16310,1429
16311,1809
16312,1809
16313,1809
16502,2673
16503,2673
16504,2673
16505,2716
16506,2716
16507,2716
16508,2716
16509,2716
16510,2720
16511,2720
16512,2720
16513,2720
16514,2720
16515,2720
16516,2722
16517,2722
16518,2722
16519,2724
16520,2724
16521,2724
16522,2748
16523,2748
16524,2748
16525,2651
16526,2651
16527,2651
16528,2651
16529,2651
16530,2651
16531,2659
16532,2659
16533,2659
16534,2667
16535,2667
16536,2667
16537,2577
16538,2577
16539,2577
16540,2592
16541,2592
16542,2592
16543,2725
16544,2725
16545,2725
16546,2631
16547,2631
16548,2631
16549,2703
16550,2703
16551,2703
16552,2703
16553,2703
16554,2554
16555,2554
16556,2554
16557,2693
16558,2693
16559,2693
16560,2621
16561,2621
16562,2621
16563,2632
16564,2632
16565,2632
16566,2567
16567,2567
16568,2567
16569,2567
16570,2567
16571,2567
16572,2684
16573,2684
16574,2684
16575,2623
16576,2623
16577,2623
16578,2756
16579,2756
16580,2756
16581,2686
16582,2686
16583,2686
16584,2714
16585,2714
16586,2714
16587,2650
16588,2650
16589,2650
16590,2619
16591,2619
16592,2619
16593,2603
16594,2603
16595,2603
16596,2602
16597,2602
16598,2602
16599,2602
16600,2602
16601,2602
16602,2721
16603,2721
16604,2721
16605,2591
16606,2591
16607,2591
16608,2613
16609,2613
16610,2613
16611,2631
16612,2743
16613,2743
16614,2743
16615,2598
16616,2598
16617,2598
16618,2636
16619,2636
16620,2636
16621,2636
16622,2636
16623,2636
16624,2548
16625,2548
16626,2743
16628,2743
16630,2778
16631,2778
16632,2667
16633,2667
16634,2686
16636,2686
16637,2733
16638,2733
16639,2733
16640,2776
16641,2776
16642,2776
16643,2746
16644,2746
16645,2746
16646,2712
16647,2712
16648,2712
16649,2943
16650,2943
16651,2863
16652,2863
16653,2863
16654,2931
16655,2931
16656,2931
16657,2603
16658,2603
16659,2782
16660,2782
16661,2782
16662,2727
16663,2727
16664,2727
16665,2716
16902,479
16903,246
16905,400
16906,144
16907,118
16909,141
16911,477
16912,2433
16913,2433
16914,370
16915,2374
16916,2506
16918,479
16919,477
16920,264
16931,144
16960,1924
16961,1924
16962,1924
16963,1997
16964,1997
16965,1997
16966,2530
16967,2530
16968,2530
16972,2031
16973,2031
16974,2031
16975,2031
16976,2031
16977,2031
16978,1924
16979,1924
16980,1924
16981,2426
16982,2426
16983,2426
16984,2041
16985,2041
16986,2041
16987,2041
16988,1752
16989,1752
16990,1752
16991,2067
16992,2067
16993,2067
16994,2061
16995,2061
16996,2061
16997,2061
16998,2061
16999,2061
17000,2067
17001,2067
17002,2067
17003,1936
17004,1936
17005,1936
17006,2065
17007,2065
17008,2065
17009,2065
17010,2065
17011,2065
17022,1633
17023,1633
17024,1633
17025,1633
17026,1633
17027,1633
17028,1752
17029,1752
17030,1752
17034,1980
17035,1980
17036,1980
17037,2015
17038,2015
17039,2015
17046,2041
17047,2041
17048,2041
17049,1936
17050,1936
17051,1936
17052,1487
17053,1487
17054,1487
17055,1943
17056,1943
17057,1943
17062,2080
17063,2080
17064,2080
17065,2040
17066,2040
17067,2040
17068,2040
17069,2426
17070,2426
17071,2426
17072,2080
17073,2080
17074,2080
17075,2003
17076,2003
17077,2003
17078,2003
17079,2003
17080,2003
17081,2003
17082,2003
17083,1487
17084,1487
17085,1487
17086,1997
17087,1997
17088,1997
17089,1997
17094,2040
17095,2040
17096,2040
17097,2040
17098,2481
17099,2481
17100,2481
17101,1935
17102,1935
17103,1935
17104,1935
17105,1935
17106,1935
17107,1935
17108,1935
17109,2041
17115,2103
17116,2103
17117,2103
17118,2103
17119,2103
17120,2103
17121,2423
17122,2423
17123,2423
17124,2423
17125,2423
17126,2423
17127,2423
17128,2423
17129,2481
17130,2481
17131,2481
17132,2329
17133,2329
17134,2329
17135,2329
17136,2329
17137,2329
17138,2329
17139,2329
17140,1487
17141,1998
17142,1998
17143,1998
17144,1998
17145,1998
17146,1998
17147,1707
17148,1707
17149,1707
17202,3051
17203,3051
17204,3051
17205,3051
17206,3051
17207,3051
17208,3053
17209,3053
17210,3053
17211,3053
17212,3053
17213,3053
17214,3064
17215,3064
17216,3064
17217,2993
17218,2993
17219,2993
17220,3061
17221,3061
17228,3054
17229,3054
17230,3054
17231,3054
17232,3054
17233,3054
17234,3058
17235,3058
17236,3058
17237,3052
17238,3052
17239,3052
17240,3034
17241,3034
17242,3034
17243,3061
17244,3061
17245,3061
17246,3061
17247,3041
17248,3041
17249,3041
17250,3045
17251,3045
17252,3045
17254,3058
17255,3058
17256,3058
17257,3031
17258,3031
17259,3031
17260,2969
17261,2969
17262,2969
17263,3021
17264,3021
17265,3021
17266,3031
17267,3037
17268,3037
